# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D-SEM] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [SEM_RESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ALL_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D-SEM],current_mse_[D-SEM],mean_mse_[SEM_RESET],current_mse_[SEM_RESET],mean_mse_[HTR],current_mse_[HTR],mean_mse_[HTRA],current_mse_[HTRA],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D-SEM],testing_time_[D-SEM],total_running_time_[D-SEM],training_time_[SEM_RESET],testing_time_[SEM_RESET],total_running_time_[SEM_RESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
8199,5468.420431,2840.449856,5468.420431,2840.449856,5357.128379,1666.374208,5468.420431,2840.449856,7266.471437,6007.928362,6972.976824,6007.930410,3.203888,1.937151,5.141039,0.188948,1.711262,1.900210,3.330429,1.735119,5.065549,0.160783,1.758771,1.919554,1.473905,0.286404,1.760309,2.745353,0.218658,2.964010
8399,5408.545365,2953.667639,5408.545365,2953.667639,5270.512553,1719.263668,5408.545365,2953.667639,7239.127855,6118.040987,6952.621225,6118.041668,3.273735,1.974840,5.248575,0.190617,1.746934,1.937551,3.399217,1.770566,5.169783,0.162326,1.795167,1.957493,1.496461,0.293570,1.790031,2.813889,0.224326,3.038215
8599,5339.326231,2432.122622,5339.326231,2432.122622,5188.089647,1726.327618,5339.326231,2432.122622,7170.959678,4307.896250,6891.115998,4307.896459,3.344578,2.014852,5.359430,0.192559,1.781584,1.974143,3.470023,1.804948,5.274971,0.164112,1.829217,1.993330,1.521166,0.300539,1.821705,2.885182,0.229810,3.114993
8799,5287.341566,3052.000967,5287.341566,3052.000967,5117.114079,2065.164652,5287.341566,3052.000967,7112.641426,4604.956626,6839.157855,4604.957687,3.413009,2.064232,5.477242,0.194675,1.820506,2.015181,3.623922,1.841431,5.465353,0.166050,1.863501,2.029551,1.573045,0.307305,1.880350,2.982432,0.235142,3.217575
8999,5236.879845,3016.564118,5236.879845,3016.564118,5047.111743,1967.008945,5236.879845,3016.564118,7082.416541,5752.521564,6815.010425,5752.523525,3.491292,2.108769,5.600062,0.196925,1.865481,2.062405,3.696523,1.886521,5.583044,0.168236,1.907271,2.075507,1.614872,0.314299,1.929171,3.065143,0.240509,3.305652
9199,5172.470721,2274.060141,5172.470721,2274.060141,4978.659467,1898.307065,5172.470721,2274.060141,7032.629257,4792.201490,6771.036328,4792.201956,3.566521,2.145886,5.712407,0.214142,1.898634,2.112776,3.770988,1.919459,5.690447,0.179544,1.942936,2.122479,1.645303,0.320967,1.966270,3.138265,0.245774,3.384039
9399,5123.518969,2871.738382,5123.518969,2871.738382,4918.439122,2148.303247,5123.518969,2871.738382,6998.784491,5441.925279,6742.757383,5441.925928,3.657458,2.185648,5.843106,0.215776,1.935373,2.151150,3.963590,1.959009,5.922598,0.181120,1.978602,2.159722,1.669106,0.328090,1.997196,3.204812,0.251340,3.456153
9599,5069.222208,2517.274428,5069.222208,2517.274428,4864.148904,2312.508647,5069.222208,2517.274428,6948.415955,4581.094721,6697.722743,4581.094629,3.728712,2.227205,5.955917,0.217800,1.972130,2.189930,4.054575,1.994802,6.049377,0.182959,2.016606,2.199565,1.724727,0.335466,2.060192,3.307960,0.257017,3.564977
9799,5038.603634,3568.912096,5038.603634,3568.912096,4815.280892,2469.616293,5038.603634,3568.912096,6916.678679,5393.289431,6671.101659,5393.289649,3.800237,2.265102,6.065339,0.220089,2.005824,2.225914,4.124680,2.028283,6.152962,0.184941,2.053664,2.238605,1.758353,0.342731,2.101085,3.418953,0.262737,3.681690
9999,4989.280271,2572.435500,4989.280271,2572.435500,4749.721872,1537.329905,4989.280271,2572.435500,6880.513599,5108.424723,6639.848142,5108.425827,3.870585,2.304796,6.175381,0.222407,2.055409,2.277815,4.194593,2.063855,6.258448,0.187044,2.090612,2.277656,1.797206,0.349918,2.147124,3.505806,0.268417,3.774224
10199,4943.686545,2664.000230,4943.686545,2664.000230,4687.221646,1562.210362,4943.686545,2664.000230,6840.909468,4860.702899,6604.962929,4860.702271,3.951060,2.344035,6.295096,0.236549,2.089735,2.326283,4.280842,2.098462,6.379303,0.200813,2.126298,2.327111,1.820303,0.357421,2.177725,3.580323,0.274246,3.854569
10399,4903.024433,2829.256731,4903.024433,2829.256731,4670.346329,3809.705154,4903.024433,2829.256731,6811.211842,5296.632932,6579.802765,5296.634399,4.025527,2.405083,6.430610,0.238214,2.132274,2.370488,4.441701,2.140435,6.582136,0.202415,2.167850,2.370264,1.863750,0.364905,2.228655,3.675257,0.280055,3.955312
10599,4857.585201,2494.745119,4857.585201,2494.745119,4661.950700,4225.377997,4857.585201,2494.745119,6778.808638,5093.841984,6551.765762,5093.841570,4.099323,2.447702,6.547025,0.240057,2.175691,2.415748,4.514712,2.178261,6.692973,0.204275,2.206889,2.411165,1.905484,0.372730,2.278214,3.768143,0.286115,4.054259
10799,4807.818526,2170.184771,4807.818526,2170.184771,4637.778313,3356.641819,4807.818526,2170.184771,6735.164507,4422.025590,6512.326127,4422.025503,4.177770,2.492388,6.670158,0.242386,2.217886,2.460272,4.602869,2.219980,6.822849,0.206436,2.247958,2.454394,1.930834,0.380526,2.311360,3.844479,0.292086,4.136564
10999,4769.882080,2721.313954,4769.882080,2721.313954,4625.319625,3952.550426,4769.882080,2721.313954,6713.318767,5533.648796,6494.532029,5533.650710,4.263134,2.549211,6.812345,0.244687,2.276606,2.521292,4.691569,2.273316,6.964885,0.208604,2.303749,2.512354,1.956491,0.388278,2.344769,3.916751,0.297776,4.214527
11199,4732.447497,2673.545468,4732.447497,2673.545468,4603.405344,3398.119911,4732.447497,2673.545468,6687.800646,5284.304021,6472.920819,5284.304280,4.368691,2.599287,6.967978,0.265369,2.329077,2.594446,4.780913,2.343775,7.124688,0.222675,2.362164,2.584839,1.983103,0.396043,2.379146,3.990180,0.303586,4.293766
11399,4685.773836,2072.048822,4685.773836,2072.048822,4574.436039,2952.154986,4685.773836,2072.048822,6644.770046,4235.056454,6433.660037,4235.056272,4.453423,2.649162,7.102585,0.267221,2.373914,2.641135,4.863498,2.395194,7.258692,0.224429,2.410281,2.634711,2.074164,0.404521,2.478685,4.131073,0.309987,4.441060
11599,4655.550127,2932.798686,4655.550127,2932.798686,4549.968464,3155.316651,4655.550127,2932.798686,6606.405558,4419.629723,6398.935384,4419.630160,4.539312,2.698200,7.237512,0.269518,2.422062,2.691580,4.944928,2.441005,7.385933,0.226485,2.457193,2.683677,2.101546,0.413025,2.514571,4.212993,0.316466,4.529459
11799,4616.475790,2350.164271,4616.475790,2350.164271,4538.382549,3866.399495,4616.475790,2350.164271,6577.335579,4891.276769,6373.381851,4891.276904,4.626522,2.750015,7.376537,0.271796,2.470326,2.742123,5.033903,2.488780,7.522683,0.228959,2.505182,2.734141,2.145790,0.421248,2.567038,4.311721,0.322743,4.634464
11999,4581.258328,2503.428049,4581.258328,2503.428049,4522.130305,3563.247893,4581.258328,2503.428049,6546.261532,4712.892808,6345.707021,4712.892039,4.698376,2.809479,7.507855,0.273941,2.513702,2.787643,5.109033,2.528605,7.637637,0.231005,2.544477,2.775482,2.171195,0.428421,2.599615,4.384807,0.328292,4.713100
12199,4541.829090,2176.074831,4541.829090,2176.074831,4501.302425,3251.629643,4541.829090,2176.074831,6515.261483,4655.258538,6317.994773,4655.259904,4.784403,2.892201,7.676604,0.292215,2.556812,2.849027,5.198097,2.567745,7.765842,0.246491,2.584246,2.830737,2.235273,0.435738,2.671011,4.497746,0.333897,4.831643
12399,4509.447535,2534.172638,4509.447535,2534.172638,4484.104709,3435.044026,4509.447535,2534.172638,6486.758564,4748.080508,6292.673585,4748.081150,4.858564,2.937843,7.796407,0.293887,2.597682,2.891569,5.272445,2.609043,7.881488,0.248097,2.625941,2.874038,2.260184,0.443147,2.703330,4.576920,0.339642,4.916562
12599,4476.224628,2416.404420,4476.224628,2416.404420,4465.114720,3287.735430,4476.224628,2416.404420,6456.582275,4585.652313,6265.578011,4585.652380,4.936575,2.982856,7.919431,0.295787,2.638772,2.934559,5.365342,2.650470,8.015812,0.249925,2.667333,2.917259,2.285052,0.450794,2.735846,4.654573,0.345562,5.000135
12799,4445.118580,2485.437578,4445.118580,2485.437578,4448.235857,3384.867445,4445.118580,2485.437578,6437.222575,5217.561482,6249.202760,5217.562002,5.022442,3.036800,8.059242,0.298123,2.685284,2.983406,5.453204,2.698223,8.151426,0.252181,2.716944,2.969125,2.321315,0.458849,2.780164,4.745877,0.351638,5.097516
12999,4413.181482,2369.207169,4413.181482,2369.207169,4431.075267,3332.797550,4413.181482,2369.207169,6395.429580,3720.677878,6210.302375,3720.677693,5.095640,3.079133,8.174773,0.300521,2.724583,3.025104,5.528206,2.735944,8.264150,0.254736,2.755849,3.010585,2.383282,0.466234,2.849516,4.860658,0.357424,5.218082
13199,4380.225866,2238.110836,4380.225866,2238.110836,4398.209754,2261.951369,4380.225866,2238.110836,6371.110116,4790.344988,6188.787905,4790.347367,5.184513,3.125934,8.310447,0.321021,2.769229,3.090250,5.613673,2.780933,8.394606,0.270646,2.800694,3.071340,2.426820,0.473950,2.900770,4.959308,0.363217,5.322525
13399,4348.129513,2229.770245,4348.129513,2229.770245,4374.409502,2803.592881,4348.129513,2229.770245,6343.931259,4550.126727,6164.330285,4550.127359,5.267051,3.177013,8.444064,0.322692,2.828846,3.151538,5.696011,2.845487,8.541498,0.272349,2.850946,3.123295,2.453185,0.481995,2.935179,5.038817,0.369087,5.407904
13599,4321.141849,2512.968361,4321.141849,2512.968361,4348.164001,2589.715439,4321.141849,2512.968361,6331.869364,5523.722357,6154.909592,5523.723191,5.337905,3.218332,8.556236,0.324308,2.868890,3.193199,5.764508,2.883659,8.648168,0.274012,2.891124,3.165136,2.492289,0.489130,2.981418,5.128845,0.374552,5.503397
13799,4289.601183,2144.835867,4289.601183,2144.835867,4327.129753,2896.800910,4289.601183,2144.835867,6300.544812,4170.475306,6126.149673,4170.475127,5.420522,3.263740,8.684262,0.326562,2.910696,3.237257,5.842342,2.925521,8.767863,0.276141,2.936137,3.212278,2.528963,0.497258,3.026221,5.222110,0.380760,5.602870
13999,4257.832234,2065.774747,4257.832234,2065.774747,4305.916357,2842.191989,4257.832234,2065.774747,6259.522501,3428.983040,6087.618724,3428.983248,5.506359,3.318548,8.824907,0.328817,2.968474,3.297290,5.932704,2.977014,8.909718,0.278471,2.987537,3.266008,2.553453,0.505046,3.058499,5.300850,0.386595,5.687445
14199,4227.172309,2080.977574,4227.172309,2080.977574,4279.619357,2438.829392,4227.172309,2080.977574,6241.933843,5010.727749,6072.451260,5010.728796,5.602871,3.388740,8.991612,0.345075,3.028061,3.373136,6.032682,3.029735,9.062417,0.293026,3.042111,3.335138,2.580323,0.512686,3.093009,5.383930,0.392364,5.776294
14399,4194.950234,1907.182888,4194.950234,1907.182888,4264.930702,3222.036160,4194.950234,1907.182888,6224.435252,4982.035298,6057.306591,4982.035067,5.687516,3.439391,9.126907,0.346753,3.075689,3.422442,6.221616,3.082165,9.303781,0.294627,3.090539,3.385166,2.615841,0.520684,3.136526,5.475797,0.398324,5.874121
14599,4168.709749,2279.394836,4168.709749,2279.394836,4251.471938,3282.440976,4168.709749,2279.394836,6201.706722,4565.252608,6036.867483,4565.251779,5.762450,3.489583,9.252034,0.348563,3.121493,3.470056,6.296096,3.126930,9.423026,0.296452,3.136443,3.432895,2.658583,0.528241,3.186824,5.576951,0.404066,5.981017
14799,4137.828354,1883.486566,4137.828354,1883.486566,4232.900547,2877.188957,4137.828354,1883.486566,6170.516667,3893.642606,6007.904992,3893.643086,5.846809,3.559035,9.405845,0.350597,3.165981,3.516578,6.392699,3.172698,9.565397,0.298570,3.186350,3.484920,2.700910,0.536387,3.237297,5.676180,0.410084,6.086264
14999,4110.050142,2054.462431,4110.050142,2054.462431,4217.486365,3076.836907,4110.050142,2054.462431,6150.316608,4655.512269,5989.873099,4655.513044,5.930868,3.610968,9.541836,0.352902,3.217009,3.569911,6.478140,3.222636,9.700776,0.300879,3.236647,3.537526,2.735425,0.545028,3.280453,5.770651,0.416450,6.187102
15199,4084.513199,2169.242501,4084.513199,2169.242501,4210.923024,3718.672494,4084.513199,2169.242501,6137.328594,5163.227560,5978.996184,5163.227522,6.033109,3.657955,9.691065,0.377481,3.257690,3.635171,6.665043,3.261972,9.927015,0.315444,3.276086,3.591530,2.760863,0.552227,3.313089,5.856099,0.422002,6.278100
15399,4056.508590,1928.158236,4056.508590,1928.158236,4197.382751,3168.321987,4056.508590,1928.158236,6112.604055,4233.539095,5956.327911,4233.539195,6.114154,3.709233,9.823387,0.379234,3.305676,3.684910,6.857839,3.305829,10.163667,0.317147,3.320604,3.637751,2.797225,0.560258,3.357484,5.955475,0.428128,6.383603
15599,4030.838518,2054.243031,4030.838518,2054.243031,4186.448993,3344.549594,4030.838518,2054.243031,6096.749548,4875.952465,5942.476950,4875.952948,6.187498,3.755899,9.943396,0.381028,3.349361,3.730388,6.929908,3.347279,10.277186,0.318987,3.359976,3.678963,2.844123,0.567871,3.411994,6.063919,0.434049,6.497968
15799,4005.422521,2022.974734,4005.422521,2022.974734,4168.901572,2800.202779,4005.422521,2022.974734,6083.594475,5057.498822,5931.274695,5057.498850,6.282985,3.804895,10.087880,0.383200,3.398237,3.781438,7.021780,3.391515,10.413295,0.321023,3.405767,3.726790,2.897053,0.575745,3.472798,6.177169,0.440028,6.617196
15999,3986.148855,2463.529271,3986.148855,2463.529271,4151.983117,2815.425164,3986.148855,2463.529271,6066.397998,4707.876270,5915.982221,4707.876735,6.357569,3.843187,10.200755,0.385474,3.432847,3.818321,7.095080,3.428523,10.523602,0.323229,3.443169,3.766398,2.921678,0.583350,3.505028,6.264981,0.446064,6.711045
16199,3952.998390,1300.961143,3952.998390,1300.961143,4140.401724,3213.890253,3953.119606,1310.779667,6057.571478,5351.449898,5909.012683,5351.449666,6.504342,3.885445,10.389788,0.487701,3.471848,3.959549,7.180678,3.467175,10.647853,0.332285,3.481363,3.813648,2.946690,0.590937,3.537627,6.352786,0.452022,6.804808
16399,3921.890653,1402.164008,3921.890653,1402.164008,4125.670851,2932.470110,3922.682122,1457.245944,6034.752611,4186.424388,5888.005501,4186.423757,6.584305,3.924578,10.508883,0.489359,3.507233,3.996592,7.251253,3.503031,10.754284,0.333872,3.517591,3.851463,2.972938,0.598128,3.571066,6.443928,0.457757,6.901686
16599,3890.601263,1324.871265,3890.601263,1324.871265,4110.015727,2826.295595,3893.377456,1490.394791,6017.124234,4571.597291,5872.145168,4571.597820,6.660273,3.988720,10.648993,0.491424,3.547256,4.038680,7.330440,3.542646,10.873086,0.336104,3.559063,3.895168,3.020555,0.606003,3.626558,6.558101,0.463900,7.022000
16799,3862.175874,1502.868604,3862.175874,1502.868604,4095.306082,2874.405537,3865.829058,1579.312049,5992.086142,3913.924495,5848.833021,3913.924813,6.725631,4.067484,10.793115,0.493302,3.579506,4.072808,7.396162,3.575317,10.971480,0.337897,3.594272,3.932169,3.044974,0.613164,3.658137,6.646719,0.469617,7.116336
16999,3834.904510,1544.109907,3834.704097,1527.074766,4079.661484,2765.515260,3840.583930,1719.993143,5959.765199,3244.805978,5818.197414,3244.806473,6.913285,4.110667,11.023952,0.495669,3.619408,4.115077,7.469735,3.614218,11.083953,0.340065,3.636312,3.976377,3.089234,0.620671,3.709905,6.751318,0.475512,7.226829
17199,3809.880802,1682.865624,3808.752577,1602.873402,4066.549209,2952.005810,3815.166016,1654.643308,5942.820542,4502.524728,5802.898889,4502.524282,7.018001,4.155981,11.173981,0.510328,3.659503,4.169832,7.566886,3.653494,11.220381,0.349148,3.677115,4.026263,3.150505,0.628487,3.778992,6.873842,0.481556,7.355398
17399,3782.601586,1436.588973,3781.092206,1402.300270,4049.039189,2543.177501,3788.638209,1507.246834,5929.927432,4821.119992,5791.614072,4821.119801,7.095083,4.197437,11.292520,0.511910,3.699825,4.211734,7.642037,3.696249,11.338286,0.350613,3.719635,4.070249,3.202692,0.636009,3.838702,6.983267,0.487288,7.470556
17599,3755.872986,1430.484790,3753.780652,1377.675530,4035.639443,2869.861535,3762.206614,1462.657863,5924.756637,5474.897439,5788.015018,5474.897309,7.172787,4.241867,11.414653,0.513738,3.741814,4.255552,7.720659,3.740656,11.461315,0.352783,3.764127,4.116910,3.242080,0.643296,3.885376,7.085442,0.492981,7.578423
17799,3731.622015,1597.536566,3727.262030,1393.623273,4019.673846,2614.701330,3735.991380,1429.050767,5904.839793,4152.157577,5769.634598,4152.157657,7.242957,4.280666,11.523624,0.515637,3.776164,4.291801,7.794805,3.774743,11.569548,0.354639,3.800293,4.154932,3.267163,0.650294,3.917457,7.173096,0.498538,7.671635
17999,3708.550916,1655.223144,3703.715437,1608.068606,4005.108785,2708.818310,3712.405653,1613.276002,5881.153381,3773.062670,5747.450467,3773.062814,7.318717,4.328784,11.647501,0.517614,3.819921,4.337535,7.878975,3.815295,11.694269,0.356878,3.842081,4.198958,3.305996,0.657465,3.963461,7.270907,0.504150,7.775057
18199,3680.153809,1124.414203,3674.451351,1040.683601,3987.541066,2406.446378,3684.001739,1127.649478,5857.093504,3691.704570,5724.859850,3691.704267,7.413201,4.375458,11.788658,0.535359,3.863267,4.398626,7.974148,3.863338,11.837486,0.366495,3.888405,4.254899,3.366743,0.665593,4.032336,7.398865,0.510304,7.909169
18399,3655.946382,1453.070472,3648.763767,1311.193619,3971.650963,2525.651593,3659.552188,1434.643016,5830.583353,3418.159609,5699.787024,3418.159868,7.498829,4.426954,11.925783,0.537055,3.911205,4.448261,8.059687,3.912516,11.972203,0.368141,3.937630,4.305771,3.393692,0.673828,4.067520,7.490091,0.516577,8.006668
18599,3630.625961,1301.147277,3623.076604,1259.857690,3951.581268,2105.169342,3633.494595,1236.196070,5807.638701,3696.730769,5678.248784,3696.730747,7.600593,4.475705,12.076298,0.538904,3.954870,4.493774,8.134791,3.956057,12.090848,0.370053,3.986087,4.356140,3.473243,0.682035,4.155278,7.634070,0.522674,8.156744
18799,3604.582771,1182.566052,3597.377279,1207.340062,3934.920624,2385.480759,3609.930191,1418.440604,5786.792086,3848.056872,5658.778654,3848.056532,7.677919,4.521467,12.199385,0.540851,3.997485,4.538336,8.208548,4.001268,12.209816,0.371951,4.031360,4.403310,3.496824,0.689655,4.186480,7.719144,0.528586,8.247730
18999,3586.669685,1902.839660,3577.293738,1689.440798,3921.212459,2632.644890,3592.153674,1921.161089,5767.445583,3948.874253,5640.779658,3948.874071,7.748130,4.559729,12.307859,0.543005,4.032366,4.575371,8.282607,4.043370,12.325978,0.374071,4.066604,4.440676,3.530349,0.696652,4.227000,7.818529,0.534209,8.352737
19199,3564.515405,1459.858738,3555.490766,1484.208491,3907.725515,2626.465887,3571.035381,1564.797494,5750.189028,4110.816375,5624.842537,4110.815964,7.849327,4.637800,12.487127,0.561131,4.078726,4.639857,8.427032,4.089006,12.516038,0.383865,4.110639,4.494504,3.556665,0.704303,4.260968,7.909633,0.540069,8.449702
19399,3544.934294,1665.147639,3535.745507,1640.200640,3893.045887,2483.801546,3549.952010,1525.948439,5734.722873,4249.971983,5610.668613,4249.971969,7.923788,4.683272,12.607061,0.562788,4.121900,4.684688,8.506628,4.131855,12.638482,0.385498,4.151918,4.537416,3.602218,0.711757,4.313976,8.023964,0.545927,8.569892
19599,3522.025992,1299.920747,3512.097504,1218.241147,3879.328154,2548.708104,3525.597013,1163.162313,5722.354890,4522.660487,5599.566491,4522.660656,7.998717,4.724951,12.723668,0.564568,4.158936,4.723503,8.580919,4.169384,12.750303,0.387384,4.193210,4.580594,3.640298,0.719403,4.359701,8.126146,0.551904,8.678050
19799,3503.010395,1639.481904,3492.796949,1601.342554,3869.371687,2893.637915,3507.264475,1710.675699,5709.811752,4480.584253,5588.263641,4480.584290,8.071611,4.782868,12.854479,0.566507,4.199360,4.765867,8.660231,4.213539,12.873770,0.389344,4.230665,4.620009,3.675773,0.726640,4.402413,8.228885,0.557537,8.786421
19999,3483.559447,1557.915538,3471.279234,1341.025452,3858.119600,2744.162963,3484.369813,1217.798342,5696.946281,4423.264675,5576.613651,4423.264690,8.149006,4.826261,12.975267,0.568556,4.240788,4.809343,8.736702,4.255935,12.992637,0.391610,4.274229,4.665839,3.710487,0.734202,4.444688,8.332102,0.563401,8.895504
20199,3462.578521,1364.485939,3448.530877,1173.695196,3840.569007,2085.509662,3462.530584,1278.607664,5681.464293,4133.265481,5562.323080,4133.265933,8.236314,4.869631,13.105944,0.584390,4.278145,4.862535,8.824614,4.302817,13.127431,0.400044,4.313508,4.713551,3.774283,0.741404,4.515687,8.461702,0.569086,9.030788
20399,3443.125815,1478.402520,3427.285304,1281.482470,3831.924882,2958.868337,3441.798234,1347.830896,5670.392337,4552.124712,5552.419174,4552.124678,8.308877,4.927660,13.236537,0.585946,4.315969,4.901916,8.894985,4.338215,13.233200,0.401508,4.351927,4.753436,3.797526,0.748892,4.546418,8.553677,0.575056,9.128733
20599,3424.550601,1529.878792,3407.084038,1346.554898,3816.255924,2218.022147,3421.628015,1364.265683,5659.004741,4497.469995,5542.176950,4497.470079,8.496571,4.979741,13.476312,0.588061,4.360928,4.948989,8.983159,4.390072,13.373231,0.403497,4.404360,4.807857,3.824545,0.757693,4.582238,8.652246,0.581755,9.234000
20799,3408.769252,1783.290313,3389.520321,1580.457423,3797.039035,1817.699515,3402.129927,1393.826773,5636.261310,3293.687955,5520.556864,3293.687994,8.586889,5.026809,13.613698,0.590340,4.406510,4.996850,9.073037,4.436107,13.509144,0.405725,4.452668,4.858393,3.852841,0.766610,4.619451,8.755351,0.588520,9.343871
20999,3391.054314,1548.700671,3369.263180,1262.520516,3783.517410,2377.268405,3382.250119,1314.750179,5616.106234,3519.978345,5501.503735,3519.978391,8.674171,5.093080,13.767251,0.592683,4.456433,5.049116,9.158511,4.487514,13.646025,0.408245,4.506438,4.914683,3.900153,0.775830,4.675983,8.865983,0.594866,9.460849
21199,3377.686585,1974.075083,3351.791075,1517.220114,3771.227946,2480.834229,3362.962518,1337.764383,5594.716675,3348.812895,5481.195333,3348.813057,8.770096,5.136133,13.906229,0.613249,4.499912,5.113160,9.256119,4.534079,13.790198,0.418995,4.554313,4.973309,3.934938,0.784063,4.719000,8.970578,0.601235,9.571813
21399,3364.446278,1960.973750,3333.394549,1383.362797,3759.451802,2511.180516,3343.873879,1320.478141,5586.214799,4685.016006,5473.754407,4685.016345,8.866042,5.189674,14.055717,0.615076,4.551084,5.166160,9.349648,4.579712,13.929360,0.420700,4.599257,5.019958,3.980875,0.792350,4.773224,9.136105,0.607510,9.743615
21599,3350.563452,1865.101107,3313.813593,1218.651276,3743.305629,2015.665096,3324.395518,1240.210897,5570.252947,3862.334801,5458.833855,3862.334743,8.954329,5.241356,14.195685,0.617234,4.597074,5.214308,9.439178,4.627951,14.067129,0.422852,4.650531,5.073383,4.021715,0.801425,4.823140,9.248428,0.614289,9.862717
21799,3335.045384,1659.094010,3297.018993,1483.202221,3729.090890,2193.899081,3307.508757,1483.738527,5553.790165,3775.809713,5443.393267,3775.809754,9.052209,5.297506,14.349716,0.619470,4.645663,5.265134,9.527248,4.678504,14.205752,0.425181,4.700594,5.125776,4.050525,0.810484,4.861009,9.353151,0.621095,9.974246
21999,3323.230572,2035.416027,3277.524175,1152.589038,3717.215833,2422.834606,3288.594252,1226.913209,5536.403131,3641.216426,5427.009842,3641.216473,9.135082,5.355460,14.490542,0.621974,4.691832,5.313806,9.625437,4.726421,14.351857,0.427621,4.747603,5.175224,4.089749,0.818982,4.908732,9.461862,0.627457,10.089319
22199,3309.088615,1753.473353,3262.308644,1588.600235,3705.193667,2382.755494,3271.513123,1392.589010,5522.157442,3955.131596,5413.749680,3955.131911,9.234567,5.403689,14.638256,0.644105,4.739572,5.383677,9.733001,4.776022,14.509024,0.437439,4.798491,5.235930,4.117294,0.828037,4.945331,9.561834,0.634263,10.196097
22399,3295.394593,1775.358219,3245.173567,1343.180003,3693.230989,2365.373662,3254.372367,1351.748373,5502.372864,3306.284667,5394.933028,3306.284684,9.325149,5.482358,14.807507,0.645717,4.794129,5.439846,9.820430,4.831116,14.651545,0.439018,4.862473,5.301491,4.144362,0.836034,4.980396,9.657157,0.640335,10.297491
22599,3282.927070,1886.564459,3228.795025,1394.398325,3680.116998,2211.350019,3237.459939,1343.268086,5483.330741,3350.613035,5376.841704,3350.613346,9.410210,5.549479,14.959690,0.647904,4.845518,5.493421,9.906179,4.879589,14.785769,0.440963,4.908267,5.349230,4.173282,0.844453,5.017735,9.756441,0.646741,10.403183
22799,3268.882455,1681.840977,3211.742529,1284.810429,3667.466085,2237.912918,3220.269839,1277.788485,5468.663638,3811.280965,5363.108714,3811.280936,9.498368,5.605233,15.103601,0.650146,4.890479,5.540625,9.990890,4.924624,14.915514,0.443125,4.952935,5.396060,4.202941,0.853114,5.056056,9.861555,0.653321,10.514876
22999,3260.704387,2328.404622,3194.662629,1247.554017,3659.333609,2732.231395,3205.362854,1505.966552,5458.282125,4274.789629,5353.645070,4274.789563,9.587312,5.655570,15.242882,0.652707,4.935834,5.588541,10.078697,4.970770,15.049467,0.445795,5.000282,5.446077,4.300735,0.862097,5.162832,10.033264,0.660105,10.693369
