# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
49399,0.121246,0.098686,24.391807,1.221345,25.613151
49599,0.121160,0.099808,24.511950,1.226527,25.738477
49799,0.121078,0.100750,24.664404,1.231715,25.896118
49999,0.121095,0.125341,24.777209,1.236909,26.014118
50199,0.121037,0.106480,24.901008,1.242092,26.143101
50399,0.120996,0.110908,25.012869,1.247273,26.260142
50599,0.121033,0.130232,25.149987,1.252481,26.402468
50799,0.121091,0.135687,25.273639,1.257680,26.531319
50999,0.121131,0.131377,25.382883,1.262827,26.645710
51199,0.121044,0.098999,25.491334,1.267958,26.759292
51399,0.121060,0.125001,25.609634,1.273119,26.882754
51599,0.120999,0.105333,25.718039,1.278267,26.996306
51799,0.120868,0.087187,25.829021,1.283421,27.112442
51999,0.120899,0.128812,25.956333,1.288604,27.244937
52199,0.120814,0.098690,26.081686,1.293768,27.375454
52399,0.120766,0.108344,26.199434,1.298956,27.498390
52599,0.120790,0.127123,26.304964,1.304088,27.609052
52799,0.120837,0.133019,26.416897,1.309244,27.726140
52999,0.120805,0.112356,26.546435,1.314444,27.860880
