# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [KNN] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_KNN_gradual3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[KNN],current_mse_[KNN],training_time_[KNN],testing_time_[KNN],total_running_time_[KNN]
54399,5015.229849,4768.294612,1.403927,24.591134,25.995061
54599,5016.184040,5275.724110,1.409168,24.682594,26.091762
54799,5018.540225,5661.778699,1.414373,24.773912,26.188285
54999,5018.002995,4870.801756,1.419634,24.865641,26.285275
55199,5014.671156,4098.415534,1.424911,24.957534,26.382446
55399,5014.941010,5089.420741,1.430150,25.049269,26.479418
55599,5012.550347,4350.336721,1.435414,25.141301,26.576715
55799,5013.777239,5354.853079,1.440635,25.233265,26.673901
55999,5015.712653,5555.693391,1.445884,25.325153,26.771037
56199,5017.401634,5490.316288,1.451129,25.416501,26.867630
56399,5017.131214,4941.143199,1.456358,25.508106,26.964464
56599,5016.735516,4905.148717,1.461585,25.599660,27.061246
56799,5015.843886,4763.512533,1.466810,25.690788,27.157598
56999,5015.823073,5009.912237,1.472075,25.782702,27.254777
57199,5015.284320,4861.739538,1.477277,25.873668,27.350945
57399,5016.399351,5335.298278,1.482476,25.964640,27.447116
57599,5013.314642,4128.003127,1.487632,26.055533,27.543165
57799,5011.756514,4563.015778,1.492778,26.146324,27.639102
57999,5012.309321,5172.070558,1.497954,26.237046,27.734999
58199,5011.493496,4774.904021,1.503124,26.327903,27.831027
58399,5010.872170,4830.066392,1.508266,26.418728,27.926994
58599,5005.612218,3469.706217,1.513432,26.509812,28.023244
58799,5004.090088,4558.105963,1.518642,26.600633,28.119275
58999,5005.706564,5480.950507,1.523890,26.691609,28.215499
59199,5003.188264,4260.289728,1.529056,26.782302,28.311357
59399,5004.787044,5478.025912,1.534203,26.873160,28.407362
59599,5007.405708,5785.149028,1.539388,26.964116,28.503504
