# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1)
# [D_SEM_RESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D_SEM_RESET],current_mse_[D_SEM_RESET],training_time_[D_SEM_RESET],testing_time_[D_SEM_RESET],total_running_time_[D_SEM_RESET]
340399,3916.555948,2448.150957,7.550823,93.593339,101.144162
340599,3915.516283,2146.006156,7.552819,93.644608,101.197427
340799,3915.070637,3156.136787,7.555379,93.707723,101.263101
340999,3914.244857,2507.114991,7.557879,93.757145,101.315023
341199,3913.487292,2621.839918,7.565624,93.805799,101.371423
341399,3913.039758,3149.545138,7.567713,93.861198,101.428910
341599,3912.594624,3152.752536,7.569482,93.901251,101.470734
341799,3911.987943,2875.775596,7.571835,93.951869,101.523704
341999,3911.123545,2433.867331,7.574756,94.013028,101.587784
342199,3910.382719,2643.570131,7.583323,94.061747,101.645070
342399,3909.839240,2979.946915,7.585383,94.115066,101.700449
342599,3908.977525,2433.721118,7.587480,94.164747,101.752227
342799,3908.405037,2927.733012,7.589186,94.209322,101.798508
342999,3907.726583,2744.857201,7.591733,94.263109,101.854843
343199,3907.071175,2783.046698,7.600692,94.305888,101.906580
343399,3906.061962,2174.252693,7.602425,94.353712,101.956137
343599,3905.301351,2599.331154,7.604714,94.406362,102.011076
343799,3904.869069,3162.209056,7.607277,94.469852,102.077129
343999,3903.921228,2274.581972,7.609341,94.514480,102.123821
344199,3903.208743,2677.735182,7.619489,94.556288,102.175778
344399,3902.420325,2545.553646,7.621141,94.603733,102.224874
344599,3901.485077,2290.987363,7.623218,94.653402,102.276620
344799,3900.779159,2684.482177,7.625264,94.707347,102.332610
344999,3900.472831,3372.364147,7.627982,94.765187,102.393168
345199,3899.908030,2925.625411,7.637202,94.814755,102.451957
345399,3899.273258,2803.656920,7.639185,94.873237,102.512421
345599,3898.539066,2630.588852,7.641321,94.926108,102.567429
345799,3897.581008,2242.057154,7.643113,94.967037,102.610150
345999,3896.967725,2836.601452,7.645496,95.016958,102.662454
346199,3896.124170,2436.774774,7.653596,95.075020,102.728616
346399,3895.593974,2977.824430,7.655443,95.120231,102.775674
346599,3894.840844,2590.419236,7.657459,95.166306,102.823764
346799,3894.064428,2548.535573,7.660214,95.230974,102.891188
346999,3892.965255,1986.999726,7.662787,95.285813,102.948600
347199,3892.277945,2699.794894,7.674028,95.336924,103.010952
347399,3891.297458,2189.171725,7.675731,95.382612,103.058344
347599,3890.193896,1973.306460,7.677576,95.425226,103.102802
347799,3889.384641,2482.900685,7.680013,95.488332,103.168345
347999,3888.678884,2661.367002,7.682561,95.541501,103.224063
348199,3888.048423,2791.045667,7.692779,95.592812,103.285591
348399,3887.375602,2715.994120,7.694619,95.644372,103.338991
348599,3886.721755,2747.720484,7.696723,95.695228,103.391952
348799,3886.132928,2859.808010,7.698918,95.748552,103.447471
348999,3885.264213,2370.225592,7.701281,95.796940,103.498221
349199,3884.404414,2384.055246,7.711093,95.852611,103.563704
349399,3883.192302,1766.844143,7.713213,95.926195,103.639408
349599,3882.398070,2494.875620,7.715272,95.978808,103.694080
349799,3881.725088,2705.351843,7.717705,96.034419,103.752123
349999,3880.995262,2604.529984,7.720111,96.091327,103.811438
350199,3880.031062,2192.680635,7.733388,96.222668,103.956056
350399,3879.427531,2822.645105,7.734959,96.326784,104.061743
350599,3878.635581,2491.138934,7.737266,96.426138,104.163404
350799,3877.760742,2344.167132,7.740028,97.381345,105.121373
350999,3877.072271,2669.495608,7.743244,97.491835,105.235079
351199,3876.268035,2464.832508,7.755805,97.599482,105.355287
351399,3875.416141,2379.491310,7.757679,97.691873,105.449552
351599,3874.794086,2781.842275,7.759694,97.788317,105.548011
351799,3873.951803,2393.218993,7.761619,97.871864,105.633484
351999,3873.131277,2429.825384,7.764228,97.940448,105.704676
352199,3872.336615,2473.732736,7.782920,98.066112,105.849033
352399,3871.468865,2343.360865,7.784994,98.214197,105.999190
352599,3870.816861,2721.985471,7.787544,98.456187,106.243731
352799,3869.952828,2346.661954,7.789519,98.539844,106.329363
352999,3869.390349,2877.178014,7.791544,98.633245,106.424789
353199,3868.499454,2296.069490,7.806662,98.762264,106.568926
353399,3867.863659,2745.049626,7.809234,98.915210,106.724443
353599,3867.263897,2807.484474,7.811006,98.981850,106.792856
353799,3866.520616,2552.400043,7.812985,99.067103,106.880089
353999,3865.898881,2766.050285,7.815694,99.268949,107.084642
354199,3865.201301,2630.484311,7.848980,99.376389,107.225369
354399,3864.505904,2632.957079,7.851105,99.514629,107.365734
354599,3863.670391,2383.142747,7.853018,99.572010,107.425028
354799,3863.139736,2922.287645,7.855195,99.632332,107.487527
354999,3862.199323,2193.905988,7.857549,99.682246,107.539795
355199,3861.401863,2445.911393,7.879731,99.867577,107.747308
355399,3860.810902,2811.263339,7.881213,99.921570,107.802784
355599,3860.139979,2667.910497,7.882956,99.963680,107.846635
355799,3859.489031,2702.103342,7.885086,100.013469,107.898555
355999,3858.584884,2250.108203,7.887392,100.063898,107.951290
356199,3857.877391,2598.538801,7.901215,100.145207,108.046423
356399,3857.119015,2506.451932,7.903015,100.198597,108.101612
356599,3856.610470,2950.382160,7.905532,100.268463,108.173995
356799,3855.801694,2413.755079,7.907821,100.325879,108.233700
356999,3855.067374,2545.041059,7.909828,100.376978,108.286806
357199,3854.625967,3066.713262,7.924363,100.417028,108.341392
357399,3853.802198,2382.551699,7.926195,100.467544,108.393739
357599,3853.078051,2559.026206,7.928403,100.529355,108.457758
357799,3852.327051,2509.539746,7.930473,100.596535,108.527008
357999,3851.462441,2304.675466,7.932531,100.655557,108.588088
358199,3850.748516,2572.822356,7.946881,100.709332,108.656213
358399,3850.060208,2617.301065,7.948416,100.767385,108.715802
358599,3849.297833,2483.122227,7.950014,100.810583,108.760598
358799,3848.409481,2255.594085,7.952198,100.870970,108.823167
358999,3847.508199,2230.608304,7.954126,100.925640,108.879766
359199,3846.900263,2755.655105,7.971551,101.016290,108.987841
359399,3846.329120,2820.556213,7.973483,101.167769,109.141251
359599,3845.638480,2604.558279,7.976103,101.766716,109.742819
359799,3845.154589,2975.118056,7.978362,101.864998,109.843359
359999,3844.631285,2903.207360,7.981011,102.130336,110.111348
360199,3843.514385,1833.095314,8.000680,102.191390,110.192070
360399,3842.772094,2505.905590,8.002963,102.274173,110.277137
360599,3841.946094,2353.493398,8.005089,102.373026,110.378115
360799,3841.268523,2619.608354,8.008058,102.457225,110.465283
360999,3840.859773,3103.475210,8.011319,102.542627,110.553946
361199,3840.044307,2368.128347,8.026068,102.604195,110.630263
361399,3839.126198,2181.020646,8.027697,102.663719,110.691416
361599,3838.457590,2630.283619,8.029927,102.734704,110.764631
361799,3837.486311,2081.413573,8.032092,102.802771,110.834863
361999,3837.261898,3431.298062,8.034816,102.871788,110.906604
362199,3836.514317,2483.393180,8.050862,102.939112,110.989973
362399,3835.844326,2622.491024,8.053020,103.009858,111.062878
362599,3835.321686,2888.296690,8.054905,103.075958,111.130863
362799,3834.463073,2277.798087,8.058036,103.175354,111.233389
362999,3833.544220,2166.744912,8.059976,103.234473,111.294449
363199,3832.859824,2590.682240,8.077698,103.314930,111.392629
363399,3832.058508,2376.868510,8.080397,103.397157,111.477554
363599,3831.251997,2365.821436,8.082928,103.475154,111.558082
363799,3830.414135,2307.179634,8.084558,103.540533,111.625091
363999,3830.080751,3223.656881,8.086685,103.617216,111.703901
364199,3829.548909,2861.594850,8.109887,103.693366,111.803254
364399,3828.861889,2577.800127,8.111340,103.752712,111.864052
364599,3828.199682,2621.657295,8.113624,103.842637,111.956261
364799,3827.415335,2397.551343,8.115536,103.909382,112.024919
364999,3826.799181,2702.935021,8.117942,103.982853,112.100795
365199,3826.184793,2704.925362,8.153258,104.078399,112.231657
365399,3825.414911,2419.610246,8.155347,104.193990,112.349336
365599,3824.805054,2710.596608,8.157958,104.302640,112.460598
365799,3824.158099,2641.525416,8.159749,104.365567,112.525316
365999,3823.421832,2476.788912,8.161691,104.424047,112.585738
366199,3822.891410,2852.219236,8.175494,104.462721,112.638215
366399,3821.896492,2000.201277,8.177265,104.512047,112.689311
366599,3821.349690,2819.608258,8.179715,104.599617,112.779332
366799,3820.745133,2712.593147,8.181762,104.648566,112.830328
366999,3819.903365,2276.099486,8.184048,104.707165,112.891213
367199,3819.398617,2893.187336,8.193382,104.770494,112.963876
367399,3818.792171,2705.356559,8.195483,104.834299,113.029782
367599,3818.164885,2665.840205,8.197402,104.889369,113.086771
367799,3817.437490,2480.485973,8.199291,104.947192,113.146483
367999,3816.786694,2619.972028,8.201190,105.019180,113.220370
368199,3816.330608,2977.132653,8.214164,105.080051,113.294215
368399,3815.622862,2512.662008,8.215923,105.145675,113.361599
368599,3815.230343,3092.210991,8.218147,105.207429,113.425576
368799,3814.480676,2432.844310,8.220362,105.262849,113.483211
368999,3813.949670,2834.774430,8.222783,105.326007,113.548790
369199,3813.044748,2143.464033,8.231768,105.379542,113.611310
369399,3812.101952,2071.700678,8.233463,105.426360,113.659823
369599,3811.366893,2453.712592,8.235646,105.479980,113.715626
369799,3810.726940,2628.094072,8.237820,105.548457,113.786278
369999,3809.966481,2403.878605,8.240013,105.629271,113.869283
370199,3809.044719,2103.784891,8.249813,105.716719,113.966533
370399,3808.349917,2522.269883,8.251490,105.789657,114.041148
370599,3807.731143,2661.762662,8.253825,105.847606,114.101431
370799,3807.080087,2600.674098,8.255815,105.899303,114.155119
370999,3806.223265,2217.674444,8.257712,105.957083,114.214795
371199,3805.446723,2364.961123,8.269491,106.022191,114.291682
371399,3804.493847,2035.955256,8.271212,106.074541,114.345753
371599,3803.627583,2194.976210,8.273369,106.131318,114.404686
371799,3802.949111,2542.348534,8.275389,106.181214,114.456603
371999,3802.442634,2860.900950,8.278200,106.260979,114.539179
372199,3801.854054,2707.095393,8.289611,106.323546,114.613157
372399,3801.215112,2612.144837,8.291962,106.401103,114.693064
372599,3800.756601,2947.008857,8.293760,106.453060,114.746820
372799,3800.031049,2448.328471,8.295891,106.508529,114.804420
372999,3799.557772,2917.369198,8.298441,106.567986,114.866427
373199,3798.803098,2391.335867,8.309313,106.617099,114.926412
373399,3797.861284,2040.435965,8.311329,106.680484,114.991813
373599,3797.167648,2502.149834,8.313630,106.752446,115.066076
373799,3796.372660,2311.333945,8.315967,106.807641,115.123608
373999,3795.647521,2440.362756,8.318488,106.863985,115.182473
374199,3794.845679,2295.401903,8.327109,106.911241,115.238350
374399,3794.142460,2478.419377,8.329525,106.996160,115.325685
374599,3793.568453,2719.027590,8.331598,107.047302,115.378900
374799,3793.296033,3283.052638,8.334020,107.108173,115.442193
374999,3792.798372,2860.181347,8.336098,107.153131,115.489229
375199,3800.019949,17340.477828,8.344937,107.204063,115.549001
375399,3807.011890,16923.893069,8.346426,107.247738,115.594165
375599,3813.165791,15364.037513,8.348653,107.304331,115.652985
375799,3820.608214,17797.479393,8.350962,107.363467,115.714429
375999,3827.418065,16623.128641,8.353153,107.417735,115.770888
376199,3832.633003,13636.714818,8.364560,107.471967,115.836527
376399,3836.660187,11411.794276,8.366382,107.524603,115.890985
376599,3841.789709,13495.550119,8.368091,107.570920,115.939011
376799,3845.355455,10559.655696,8.369931,107.617306,115.987236
376999,3850.416748,13385.891978,8.372150,107.667788,116.039938
377199,3853.886248,10393.893606,8.390951,107.715474,116.106425
377399,3857.227315,10158.478909,8.392748,107.774060,116.166808
377599,3859.833799,8778.270514,8.394707,107.822983,116.217691
377799,3863.095237,10020.690404,8.396681,107.873087,116.269767
377999,3866.185609,9703.897375,8.399220,107.929514,116.328734
378199,3867.810123,6938.141720,8.416505,107.980953,116.397457
378399,3870.092752,8186.543438,8.418026,108.031631,116.449657
378599,3871.450300,6439.931791,8.419878,108.081075,116.500954
378799,3873.130047,7052.891930,8.421965,108.132537,116.554502
378999,3875.073269,7555.535249,8.424272,108.186045,116.610318
379199,3875.917380,5475.507565,8.436469,108.237821,116.674290
379399,3877.276533,6454.230929,8.438566,108.295371,116.733937
379599,3878.738462,6652.017057,8.440736,108.351198,116.791933
379799,3879.441759,5214.299846,8.442567,108.402899,116.845466
379999,3881.151876,7128.664219,8.444831,108.455526,116.900357
380199,3882.436929,6324.037339,8.461780,108.501984,116.963763
380399,3883.269500,5465.986215,8.464308,108.575162,117.039469
380599,3883.929919,5140.048624,8.466275,108.630529,117.096804
380799,3884.540938,5047.309996,8.468133,108.677343,117.145476
380999,3885.218405,5175.114985,8.470335,108.722791,117.193126
381199,3885.943965,5268.136062,8.484760,108.766145,117.250905
381399,3886.386782,4730.395915,8.486480,108.815793,117.302273
381599,3887.467198,5947.820303,8.488258,108.860914,117.349173
381799,3887.907537,4728.073933,8.490405,108.918688,117.409092
381999,3887.990741,4046.828030,8.492766,108.965818,117.458584
382199,3888.222629,4331.128093,8.514067,109.007147,117.521214
382399,3888.478327,4377.117436,8.515747,109.059034,117.574781
382599,3888.703662,4319.544183,8.517744,109.106212,117.623956
382799,3889.337234,5101.360726,8.519862,109.156082,117.675944
382999,3889.694898,4574.263925,8.521745,109.207153,117.728899
383199,3889.864179,4214.037252,8.541734,109.253710,117.795444
383399,3890.288017,4702.360657,8.543095,109.300601,117.843696
383599,3890.035612,3406.175111,8.544955,109.348396,117.893351
383799,3890.124659,4060.916712,8.547061,109.410438,117.957498
383999,3890.226769,4086.176630,8.549453,109.463781,118.013234
384199,3890.566134,4542.147199,8.567436,109.517021,118.084457
384399,3890.922087,4574.707876,8.569365,109.570317,118.139682
384599,3890.659194,3385.377754,8.571541,109.622720,118.194261
384799,3890.641389,3856.403046,8.573846,109.678097,118.251943
384999,3891.045039,4667.668445,8.575928,109.721067,118.296996
385199,3891.401860,4578.282245,8.593267,109.767445,118.360713
385399,3891.073625,3258.892390,8.594724,109.813351,118.408075
385599,3891.256192,4243.062012,8.596480,109.853929,118.450409
385799,3891.179514,3743.345177,8.598447,109.900939,118.499387
385999,3891.008973,3562.035391,8.600333,109.944350,118.544683
386199,3891.141155,4146.252531,8.617061,110.007092,118.624154
386399,3890.768421,3171.017968,8.618518,110.076238,118.694756
386599,3890.660625,3682.398525,8.620285,110.141212,118.761497
386799,3890.680945,3929.961273,8.622253,110.206409,118.828662
386999,3890.544166,3626.012075,8.624160,110.275952,118.900111
387199,3890.254781,3330.295667,8.639344,110.353272,118.992616
387399,3890.178481,3742.461634,8.640674,110.419018,119.059692
387599,3890.037967,3617.861886,8.642115,110.487387,119.129502
387799,3889.790689,3410.566182,8.644108,110.560681,119.204789
387999,3889.377855,3088.893295,8.646644,110.631880,119.278523
388199,3889.347927,3831.287807,8.665811,110.710572,119.376383
388399,3889.508146,4200.491962,8.667308,110.751515,119.418823
388599,3889.412947,3704.537567,8.669497,110.806286,119.475783
388799,3889.516260,4090.252634,8.671548,110.876349,119.547896
388999,3889.544631,3944.698947,8.673391,110.939481,119.612872
389199,3889.502543,3807.641125,8.694610,111.000540,119.695150
389399,3889.070802,3048.901858,8.695937,111.054532,119.750469
389599,3888.865065,3488.294751,8.697768,111.107829,119.805597
389799,3889.063060,4274.757233,8.699587,111.156742,119.856328
389999,3888.892739,3556.938159,8.701895,111.211239,119.913135
390199,3888.472928,3069.841800,8.718696,111.274183,119.992879
390399,3888.307959,3566.452261,8.721026,111.342923,120.063949
390599,3887.844421,2983.018523,8.723081,111.389952,120.113033
390799,3887.684072,3574.522456,8.725891,111.454639,120.180530
390999,3887.134958,2814.166317,8.727925,111.496168,120.224094
391199,3886.772068,3177.323019,8.735577,111.539542,120.275119
391399,3886.545534,3443.444290,8.737547,111.594824,120.332371
391599,3885.913147,2648.332029,8.740222,111.668275,120.408498
391799,3885.567248,3208.296636,8.742338,111.729667,120.472005
391999,3885.088480,2947.182013,8.744942,111.785304,120.530246
392199,3884.511127,2752.899131,8.754785,111.830377,120.585162
392399,3884.400331,3667.129743,8.756263,111.868868,120.625131
392599,3883.945220,2991.016646,8.758221,111.922105,120.680326
392799,3883.516353,3041.652031,8.760982,111.982731,120.743713
392999,3882.915274,2702.395098,8.763348,112.037461,120.800809
393199,3882.695502,3450.844058,8.774987,112.085257,120.860243
393399,3882.319016,3142.146436,8.776857,112.141418,120.918274
393599,3881.536761,2342.841473,8.779143,112.203472,120.982615
393799,3881.249566,3316.050228,8.780949,112.246523,121.027472
393999,3880.589433,2580.787006,8.783137,112.293191,121.076328
394199,3880.320849,3351.210971,8.790726,112.345489,121.136215
394399,3879.916242,3082.436316,8.792697,112.403043,121.195739
394599,3879.514681,3087.636822,8.794880,112.454878,121.249758
394799,3878.988134,2840.109330,8.797838,112.524086,121.321924
394999,3878.314363,2548.291124,8.800555,112.590149,121.390704
395199,3877.969963,3197.779788,8.811783,112.642371,121.454154
395399,3877.278090,2510.138057,8.813625,112.704795,121.518420
395599,3876.800699,2932.997112,8.816026,112.767235,121.583261
395799,3876.376581,3037.472780,8.818120,112.825667,121.643787
395999,3876.366439,3856.294340,8.820879,112.884259,121.705139
396199,3875.639978,2437.246373,8.834505,112.929421,121.763926
396399,3875.004163,2615.456359,8.836525,112.982912,121.819437
396599,3874.387040,2651.248608,8.838622,113.030411,121.869032
396799,3874.090557,3286.165035,8.840947,113.080992,121.921939
396999,3873.782639,3262.872113,8.843055,113.125865,121.968921
397199,3873.213882,2744.232033,8.852728,113.164079,122.016807
397399,3872.933378,3315.851525,8.854258,113.207518,122.061776
397599,3872.448920,2909.832194,8.857097,113.275683,122.132780
397799,3871.932050,2844.393588,8.859779,113.337061,122.196840
397999,3871.521295,3054.530060,8.861813,113.390521,122.252335
398199,3870.947138,2728.374605,8.873733,113.437133,122.310866
398399,3870.367129,2715.568436,8.875853,113.492603,122.368456
398599,3869.639379,2419.962949,8.877949,113.545335,122.423284
398799,3869.044681,2683.811304,8.880472,113.599146,122.479619
398999,3868.388553,2560.067966,8.882461,113.644579,122.527040
399199,3867.739613,2573.105006,8.891379,113.693734,122.585113
399399,3867.199947,2790.026808,8.892912,113.735066,122.627978
399599,3866.639816,2748.057609,8.894846,113.781162,122.676008
399799,3866.004143,2595.930603,8.897123,113.836806,122.733929
399999,3865.842158,3542.033049,8.899187,113.880053,122.779239
400199,3865.114799,2410.397815,8.912195,113.951921,122.864115
400399,3864.518764,2671.853314,8.913599,113.997967,122.911566
400599,3864.051648,2928.884508,8.915808,114.050912,122.966720
400799,3863.873927,3507.898874,8.917903,114.109651,123.027554
400999,3863.288518,2690.128151,8.920203,114.164640,123.084843
401199,3862.838433,2960.418094,8.936417,114.229095,123.165511
401399,3862.700790,3586.588995,8.938128,114.300973,123.239101
401599,3862.146002,2748.687027,8.941211,114.401743,123.342954
401799,3861.574266,2713.527472,8.944199,114.495482,123.439681
401999,3861.131665,2971.947128,8.947617,114.582707,123.530324
402199,3860.723297,3039.903345,8.966282,114.659139,123.625421
402399,3860.023203,2452.134454,8.968106,114.736987,123.705093
402599,3859.698663,3206.724129,8.970586,114.817061,123.787647
402799,3859.332085,3121.411176,8.973597,114.904420,123.878017
402999,3858.648904,2482.722664,8.976159,114.976646,123.952805
403199,3857.889872,2328.438794,8.991709,115.041398,124.033106
403399,3857.323369,2715.253689,8.993483,115.125950,124.119433
403599,3856.734819,2669.629286,8.995212,115.182900,124.178112
403799,3856.117149,2609.659630,8.997690,115.257154,124.254844
403999,3855.704545,3022.658019,9.000814,115.345696,124.346509
404199,3855.196854,2829.660816,9.020992,115.418264,124.439256
404399,3854.713702,2878.263094,9.022688,115.490573,124.513260
404599,3854.011344,2433.842633,9.024521,115.541752,124.566273
404799,3853.311629,2437.788030,9.026520,115.593359,124.619879
404999,3852.873745,2966.596690,9.029140,115.653567,124.682707
405199,3852.392554,2877.981244,9.042787,115.712087,124.754874
405399,3852.140463,3341.404244,9.044679,115.770558,124.815238
405599,3851.449997,2451.875064,9.046818,115.826103,124.872921
405799,3850.728346,2387.220905,9.048935,115.891527,124.940462
405999,3850.249564,2878.800894,9.051272,115.953774,125.005046
406199,3849.725245,2785.356975,9.067769,116.011470,125.079239
406399,3848.960822,2296.418587,9.069967,116.071844,125.141811
406599,3848.714038,3347.247602,9.071711,116.115518,125.187229
406799,3847.787020,1963.159214,9.073898,116.167180,125.241077
406999,3847.265231,2785.946798,9.075933,116.212026,125.287958
407199,3846.604093,2501.189122,9.094093,116.270030,125.364123
407399,3846.231231,3087.083106,9.095847,116.315994,125.411840
407599,3845.549258,2456.370977,9.098718,116.393122,125.491840
407799,3845.290865,3318.686246,9.101472,116.455717,125.557188
407999,3844.889753,3027.021778,9.103952,116.508715,125.612667
408199,3844.676674,3409.995180,9.121572,116.562775,125.684348
408399,3844.094029,2654.916349,9.123645,116.619574,125.743219
408599,3843.437804,2503.426198,9.125589,116.669356,125.794945
408799,3843.038285,3026.821426,9.128218,116.742274,125.870492
408999,3842.501447,2745.204488,9.130810,116.811115,125.941925
409199,3841.917359,2647.457290,9.149298,116.862341,126.011639
409399,3841.340592,2661.275954,9.151159,116.914349,126.065508
409599,3840.992580,3128.611146,9.153045,116.960077,126.113122
409799,3840.570905,2976.979994,9.155624,117.020284,126.175908
409999,3839.786684,2232.918944,9.157811,117.076030,126.233841
410199,3839.245415,2729.642376,9.174652,117.128783,126.303435
410399,3838.659966,2637.904894,9.176798,117.190536,126.367334
410599,3838.317027,3134.606395,9.178934,117.242318,126.421251
410799,3838.209459,3617.372311,9.180875,117.292820,126.473695
410999,3837.575022,2534.441465,9.183511,117.350957,126.534468
411199,3837.366640,3409.141569,9.200379,117.395025,126.595404
411399,3836.843657,2761.590170,9.202162,117.449193,126.651355
411599,3836.495918,3121.197807,9.204415,117.502335,126.706750
411799,3835.908472,2626.944593,9.206934,117.566788,126.773722
411999,3835.179285,2333.783239,9.208716,117.602266,126.810982
412199,3834.668960,2783.398104,9.223511,117.652409,126.875920
412399,3834.181159,2828.824881,9.225250,117.699487,126.924737
412599,3833.583699,2601.620806,9.226886,117.739418,126.966304
412799,3832.937070,2498.940075,9.228852,117.785309,127.014161
412999,3832.365799,2653.263543,9.231173,117.868149,127.099322
413199,3831.948088,2969.374417,9.245844,117.908354,127.154198
413399,3831.746853,3415.994787,9.247791,117.965011,127.212803
413599,3831.295164,2897.654774,9.249915,118.014644,127.264559
413799,3831.032403,3287.642137,9.252186,118.064686,127.316872
413999,3830.656095,3052.076433,9.254731,118.117790,127.372521
414199,3830.143760,2769.608975,9.273255,118.169463,127.442718
414399,3829.640532,2787.454769,9.275364,118.226082,127.501446
414599,3829.028020,2559.903838,9.277696,118.282342,127.560038
414799,3828.493986,2721.442146,9.279989,118.343515,127.623503
414999,3827.926942,2651.877788,9.282266,118.397181,127.679447
415199,3827.156035,2227.524083,9.297334,118.452211,127.749545
415399,3826.619374,2712.509556,9.299513,118.530315,127.829828
415599,3826.134964,2820.015510,9.301359,118.598087,127.899446
415799,3825.823638,3178.888748,9.302939,118.643219,127.946158
415999,3825.280552,2696.205112,9.305816,118.693687,127.999503
416199,3825.133736,3519.755593,9.318642,118.740908,128.059550
416399,3824.847770,3229.753965,9.320371,118.787704,128.108075
416599,3824.248000,2575.525626,9.322074,118.846883,128.168958
416799,3823.951461,3206.261083,9.324253,118.906314,128.230567
416999,3823.776560,3459.283314,9.326767,118.962745,128.289512
417199,3823.425289,3091.024547,9.337701,119.011757,128.349457
417399,3822.675585,2258.792907,9.339940,119.069776,128.409717
417599,3822.343693,3129.684762,9.342223,119.128596,128.470819
417799,3821.699989,2477.646903,9.344183,119.180505,128.524688
417999,3821.056862,2477.565028,9.346221,119.225080,128.571301
418199,3820.638182,2945.595933,9.353491,119.278257,128.631749
418399,3820.131724,2761.128446,9.355767,119.339801,128.695568
418599,3819.542114,2586.078834,9.357764,119.390954,128.748718
418799,3819.475515,3680.084177,9.359943,119.450097,128.810040
418999,3818.831749,2470.783884,9.362338,119.512617,128.874955
419199,3818.416991,2949.500919,9.369530,119.565398,128.934928
419399,3817.870552,2672.532767,9.371594,119.620841,128.992435
419599,3817.435895,2905.960218,9.373399,119.667906,129.041305
419799,3816.935140,2766.351073,9.375780,119.726185,129.101965
419999,3816.472807,2846.035692,9.378001,119.775505,129.153506
420199,3815.842138,2491.438567,9.386390,119.822055,129.208445
420399,3815.502637,3102.211577,9.388376,119.877581,129.265957
420599,3814.983797,2724.381517,9.390311,119.922501,129.312812
420799,3814.431715,2653.403633,9.392406,119.973780,129.366186
420999,3814.076892,3067.527794,9.395012,120.033108,129.428120
421199,3813.580579,2768.842791,9.405820,120.083284,129.489105
421399,3813.051170,2698.114574,9.407649,120.131015,129.538664
421599,3812.565104,2788.424482,9.410002,120.184763,129.594766
421799,3811.982993,2584.894095,9.412059,120.231841,129.643900
421999,3811.686091,3185.518967,9.414615,120.288737,129.703352
422199,3811.142230,2663.595188,9.422845,120.339863,129.762708
422399,3810.673385,2820.941937,9.424825,120.393014,129.817838
422599,3810.314350,3052.031948,9.426791,120.438778,129.865569
422799,3809.867404,2865.471541,9.429254,120.493404,129.922658
422999,3809.223180,2447.333819,9.430990,120.539937,129.970927
423199,3808.751486,2811.117378,9.439675,120.603088,130.042764
423399,3808.389527,3042.485476,9.441695,120.659141,130.100836
423599,3807.976549,2933.702377,9.443789,120.717815,130.161605
423799,3807.259868,2289.328254,9.445696,120.763867,130.209564
423999,3806.497219,2190.443575,9.447918,120.812002,130.259920
424199,3805.835556,2403.110585,9.455952,120.859050,130.315002
424399,3805.383469,2846.507704,9.457717,120.904638,130.362355
424599,3804.927699,2837.782322,9.459765,120.956151,130.415915
424799,3804.499347,2895.108091,9.461943,121.004564,130.466507
424999,3803.813642,2347.377406,9.464242,121.066671,130.530913
425199,3803.264713,2636.789960,9.473066,121.130323,130.603389
425399,3802.638321,2470.930173,9.474784,121.174325,130.649109
425599,3801.947340,2332.230377,9.476698,121.219412,130.696110
425799,3801.326699,2480.602216,9.479011,121.270216,130.749228
425999,3800.705297,2477.741247,9.481554,121.325668,130.807222
426199,3800.203268,2730.881715,9.497052,121.375793,130.872845
426399,3799.745049,2823.279754,9.498888,121.440600,130.939488
426599,3799.271571,2789.815251,9.501374,121.520922,131.022296
426799,3798.788465,2768.323324,9.504458,121.611269,131.115728
426999,3798.378801,2924.157728,9.506873,121.687031,131.193904
427199,3797.818839,2602.297997,9.521667,121.741877,131.263544
427399,3797.058257,2172.456814,9.523799,121.805249,131.329048
427599,3796.442129,2479.775390,9.526030,121.865687,131.391717
427799,3795.805399,2434.476704,9.528630,121.932646,131.461277
427999,3795.342823,2805.892545,9.531334,121.992519,131.523853
428199,3794.778540,2587.212625,9.545272,122.053983,131.599255
428399,3794.298559,2766.660663,9.547447,122.118370,131.665818
428599,3793.814641,2757.260896,9.549499,122.182942,131.732441
428799,3793.422679,2953.449527,9.551399,122.232380,131.783778
428999,3793.018685,2926.854045,9.553779,122.300368,131.854147
429199,3792.357751,2374.654189,9.570718,122.358996,131.929715
429399,3791.526332,2007.303259,9.572603,122.417005,131.989608
