# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET]
429999,3817.667167,3164.951316,199.837097,115.752499,315.589595
430199,3817.697280,3882.439400,199.906469,115.793374,315.699842
430399,3817.696167,3815.301368,199.984630,115.837453,315.822082
430599,3817.654982,3729.025673,200.053419,115.877716,315.931135
430799,3817.629294,3762.322664,200.118963,115.914319,316.033283
430999,3817.779039,4140.330228,200.211147,115.960892,316.172039
431199,3817.546635,3316.715361,200.299586,116.021887,316.321473
431399,3817.527411,3776.080873,200.374575,116.065812,316.440387
431599,3817.429026,3605.213432,200.437992,116.101913,316.539905
431799,3817.088481,3082.190924,200.514436,116.144984,316.659421
431999,3816.850926,3303.970555,200.604474,116.192298,316.796772
432199,3816.936991,4002.836022,200.682280,116.237390,316.919670
432399,3817.080962,4128.203279,200.752312,116.277212,317.029524
432599,3816.962801,3561.499647,200.815589,116.312417,317.128006
432799,3816.678529,3201.797079,200.891353,116.357062,317.248414
432999,3816.148365,2668.874166,200.978941,116.401991,317.380932
433199,3815.856980,3185.006953,201.046120,116.442520,317.488640
433399,3815.849673,3800.023382,201.117906,116.481803,317.599709
433599,3815.969490,4075.612599,201.196570,116.524619,317.721189
433799,3815.509760,2818.816641,201.273521,116.570904,317.844424
433999,3815.381788,3537.808631,201.365569,116.614697,317.980266
434199,3815.186781,3392.022781,201.435001,116.656379,318.091380
434399,3814.847560,3078.398817,201.513064,116.701011,318.214075
434599,3814.471390,2997.429030,201.585044,116.743535,318.328579
434799,3814.673556,4253.980701,201.673461,116.801006,318.474467
434999,3814.425938,3276.105797,201.768062,116.847886,318.615947
435199,3814.086299,3075.371488,201.842637,116.890680,318.733317
435399,3814.021732,3673.523727,201.917999,116.934851,318.852850
435599,3813.688844,3088.991121,201.988792,116.975027,318.963819
435799,3813.526152,3459.181897,202.061154,117.017664,319.078818
435999,3813.497111,3750.218033,202.151200,117.060070,319.211270
436199,3813.244454,3262.451742,202.213092,117.095280,319.308372
436399,3812.824565,2897.046962,202.276807,117.131600,319.408407
436599,3812.666937,3468.721881,202.345146,117.172665,319.517811
436799,3812.403196,3236.658144,202.416893,117.213750,319.630643
436999,3812.151897,3263.314575,202.523604,117.271522,319.795127
437199,3812.136338,3778.139768,202.587474,117.308202,319.895676
437399,3811.871540,3233.022073,202.661996,117.352723,320.014719
437599,3811.788785,3630.805100,202.731233,117.393194,320.124427
437799,3811.649080,3505.972606,202.815887,117.445389,320.261276
437999,3811.595940,3695.273322,202.926327,117.503403,320.429730
438199,3811.187547,2916.807397,203.007214,117.552654,320.559868
438399,3810.772578,2901.574592,203.091239,117.608795,320.700034
438599,3810.379365,2948.457598,203.184702,117.669801,320.854503
438799,3810.131908,3267.457811,203.261277,117.718237,320.979514
438999,3809.769511,3014.671724,203.372316,117.774206,321.146522
439199,3809.331008,2846.815314,203.450813,117.818589,321.269402
439399,3809.003918,3090.714899,203.532428,117.865917,321.398345
439599,3808.788365,3335.217383,203.619738,117.918773,321.538511
439799,3808.555263,3296.198127,203.695092,117.964541,321.659633
439999,3808.324780,3301.492482,203.795764,118.009635,321.805399
440199,3808.032260,3164.487810,203.871788,118.054809,321.926597
440399,3807.495876,2626.914433,203.954002,118.107194,322.061196
440599,3807.190352,3134.427801,204.041965,118.165278,322.207242
440799,3806.848170,3053.020909,204.122991,118.213815,322.336806
440999,3806.464300,2960.414011,204.228260,118.266918,322.495179
441199,3806.260746,3357.424784,204.305418,118.310223,322.615641
441399,3805.948263,3116.611062,204.377621,118.352718,322.730338
441599,3805.434933,2672.514325,204.456201,118.398136,322.854337
441799,3805.026001,2902.106099,204.530528,118.440937,322.971465
441999,3804.726999,3144.230335,204.624281,118.483865,323.108145
442199,3804.391395,3062.707726,204.711110,118.534121,323.245230
442399,3804.043869,3035.663172,204.786603,118.578787,323.365390
442599,3803.477996,2551.767629,204.863400,118.622094,323.485494
442799,3803.393724,3616.898910,204.948799,118.673069,323.621868
442999,3803.066706,3079.047977,205.058026,118.730453,323.788479
443199,3802.729728,3056.325053,205.137446,118.777875,323.915320
443399,3802.572177,3453.438570,205.217673,118.829588,324.047261
443599,3802.437074,3502.913261,205.410889,118.873048,324.283937
443799,3802.199461,3275.175316,205.490280,118.920804,324.411084
443999,3801.750210,2804.861245,205.586875,118.974944,324.561819
444199,3801.447594,3129.641072,205.671433,119.026322,324.697755
444399,3800.949388,2694.432985,205.749624,119.071946,324.821569
444599,3800.716602,3283.466078,205.821951,119.112148,324.934099
444799,3800.055871,2331.249735,205.900658,119.157392,325.058050
444999,3799.802897,3237.190792,205.992172,119.202294,325.194466
445199,3799.132831,2308.235244,206.064077,119.243467,325.307543
445399,3798.531756,2460.539003,206.133395,119.283613,325.417008
445599,3797.990655,2592.957651,206.202911,119.322182,325.525093
445799,3797.439114,2568.607372,206.275325,119.363605,325.638929
445999,3797.073989,2983.208306,206.369187,119.409734,325.778921
446199,3796.856337,3311.494289,206.443629,119.454889,325.898518
446399,3796.349543,2665.692216,206.516100,119.499019,326.015119
446599,3796.034912,3093.776970,206.593177,119.543837,326.137013
446799,3795.524511,2655.799854,206.662873,119.585166,326.248039
446999,3795.078437,2798.548844,206.754910,119.630152,326.385062
447199,3794.738007,3033.876749,206.828479,119.672349,326.500828
447399,3794.415066,3072.319869,207.041520,119.714704,326.756224
447599,3794.330688,3605.577025,207.130842,119.755865,326.886707
447799,3794.149266,3388.125158,207.208647,119.803428,327.012074
447999,3793.774393,2954.433892,207.306765,119.848563,327.155328
448199,3793.516691,3216.264622,207.377378,119.889056,327.266435
448399,3793.224835,3139.175440,207.475759,119.949419,327.425179
448599,3792.720551,2662.115742,207.548241,119.992448,327.540689
448799,3792.241828,2718.466103,207.622523,120.032688,327.655210
448999,3791.829691,2866.994703,207.734846,120.086350,327.821196
449199,3791.590091,3253.688960,207.814304,120.132041,327.946345
449399,3791.101049,2692.712283,207.886538,120.174100,328.060637
449599,3790.601431,2667.960111,207.960356,120.216420,328.176776
449799,3790.455483,3462.364338,208.036989,120.263889,328.300879
449999,3790.238208,3301.586456,208.145529,120.314690,328.460220
450199,3790.003026,3260.843601,208.220510,120.358462,328.578972
450399,3789.482113,2616.907704,208.303140,120.404319,328.707459
450599,3789.107317,2945.066304,208.378838,120.448509,328.827348
450799,3788.744995,2972.432980,208.451619,120.493518,328.945137
450999,3788.579760,3416.139189,208.634784,120.541777,329.176562
451199,3788.230586,3000.844430,208.705431,120.581554,329.286985
451399,3787.901854,3046.281222,208.779445,120.623141,329.402587
451599,3787.648576,3216.001652,208.865209,120.674679,329.539887
451799,3787.441241,3319.278098,208.941526,120.718475,329.660001
451999,3787.507629,3937.479008,209.027175,120.759200,329.786375
452199,3787.225359,3149.293524,209.116521,120.818692,329.935213
452399,3786.897092,3044.687234,209.209356,120.887245,330.096601
452599,3786.473052,2827.294590,209.297318,120.948410,330.245729
452799,3785.959985,2624.887695,209.390707,121.013862,330.404570
452999,3785.776516,3370.403072,209.501308,121.081085,330.582394
453199,3785.391753,2913.904583,209.572066,121.124808,330.696874
453399,3784.936712,2753.813119,209.659340,121.184385,330.843725
453599,3784.673294,3187.503689,209.747910,121.237951,330.985861
453799,3784.304883,2948.750531,209.825772,121.287460,331.113232
453999,3783.756539,2539.562230,209.931920,121.339218,331.271138
454199,3783.456459,3102.276723,210.012055,121.387080,331.399135
454399,3783.181721,3159.250349,210.097140,121.441577,331.538718
454599,3782.886295,3111.677901,210.177437,121.490936,331.668373
454799,3782.709448,3380.738311,210.253189,121.534398,331.787586
454999,3782.271200,2785.693698,210.349886,121.579364,331.929249
455199,3781.659760,2390.633707,210.442248,121.634696,332.076944
455399,3781.439940,3281.131047,210.528951,121.687291,332.216242
455599,3780.893709,2537.123996,210.607577,121.735496,332.343073
455799,3780.297639,2422.450921,210.683645,121.779390,332.463035
455999,3779.846984,2752.804916,210.821154,121.856653,332.677806
456199,3779.368495,2688.412555,210.912058,121.918941,332.830998
456399,3779.214278,3427.445317,211.012008,122.000597,333.012605
456599,3778.744270,2706.187430,211.084077,122.045420,333.129497
456799,3778.263906,2681.592819,211.173250,122.102914,333.276164
456999,3778.127383,3466.307872,211.280365,122.153851,333.434216
457199,3777.803061,3036.727111,211.355969,122.200190,333.556159
457399,3777.340616,2720.190810,211.432553,122.247174,333.679727
457599,3777.107509,3243.991945,211.521600,122.304754,333.826354
457799,3776.652283,2735.095590,211.615032,122.362006,333.977038
457999,3776.584291,3620.949990,211.722765,122.416965,334.139730
458199,3776.221059,2944.420076,211.806079,122.472976,334.279055
458399,3775.821537,2860.516606,211.897941,122.534480,334.432422
458599,3775.500298,3039.220402,211.993736,122.595494,334.589229
458799,3775.111967,2884.669538,212.102853,122.668924,334.771776
458999,3774.671792,2764.909317,212.303883,122.845320,335.149203
459199,3774.384521,3115.099623,212.407588,122.929255,335.336843
459399,3773.968805,2819.483058,212.495349,122.992176,335.487525
459599,3773.493348,2681.369458,212.578040,123.046302,335.624342
459799,3773.231058,3170.487956,212.685653,123.119697,335.805350
459999,3772.880952,2967.988198,213.044421,123.174164,336.218585
460199,3772.560559,3035.655815,213.138316,123.232866,336.371181
460399,3772.146555,2819.524806,213.221337,123.290853,336.512190
460599,3772.127690,3728.700514,213.322192,123.380138,336.702330
460799,3771.799498,3015.971502,213.420733,123.464502,336.885235
460999,3771.335391,2702.033894,213.501924,123.514740,337.016664
461199,3771.136736,3313.236598,213.613446,123.572776,337.186222
461399,3770.736406,2847.575647,213.690181,123.618430,337.308612
461599,3770.582587,3415.722126,213.766389,123.660900,337.427289
461799,3770.297660,3112.686306,213.854293,123.714797,337.569089
461999,3769.789762,2597.052689,213.943809,123.772776,337.716586
462199,3769.284798,2602.818088,214.041253,123.820046,337.861299
462399,3768.913550,2910.959456,214.114545,123.863134,337.977679
462599,3768.503639,2820.790135,214.199593,123.913584,338.113176
462799,3768.079224,2786.407167,214.275904,123.956805,338.232709
462999,3767.830090,3191.334573,214.371807,124.017642,338.389449
463199,3767.471448,2937.214661,214.485636,124.071989,338.557626
463399,3767.063244,2821.663154,214.569781,124.124910,338.694690
463599,3766.558274,2596.542149,214.661661,124.182839,338.844500
463799,3766.163973,2852.174114,214.739922,124.231775,338.971697
463999,3765.749362,2804.267680,214.821343,124.280177,339.101519
464199,3765.602516,3424.918982,214.907883,124.321222,339.229105
464399,3765.382725,3255.248174,214.991712,124.367853,339.359566
464599,3764.876505,2589.433494,215.070369,124.416627,339.486996
464799,3764.545001,2994.461388,215.146007,124.458854,339.604861
464999,3764.213223,2993.161638,215.244232,124.519912,339.764144
465199,3763.889535,3011.313372,215.347416,124.567189,339.914605
465399,3763.304079,2401.534047,215.432219,124.616256,340.048475
465599,3762.894320,2809.384313,215.521725,124.738060,340.259785
465799,3762.508419,2864.132232,215.603951,124.785433,340.389384
465999,3761.963882,2493.737153,215.684089,124.834915,340.519004
466199,3761.509120,2701.912413,215.796540,124.893869,340.690408
466399,3761.153532,2932.277706,215.885096,124.965797,340.850893
466599,3760.751838,2824.002569,215.951926,125.004145,340.956072
466799,3760.240400,2567.055076,216.035658,125.049592,341.085250
466999,3759.595981,2255.521503,216.112016,125.094134,341.206150
467199,3759.309423,3090.197984,216.224364,125.158725,341.383089
467399,3758.942829,2902.578692,216.311745,125.215367,341.527112
467599,3758.554722,2851.548952,216.403376,125.275408,341.678784
467799,3758.091315,2674.645195,216.490722,125.334337,341.825059
467999,3757.696060,2833.193577,216.571562,125.380904,341.952466
468199,3757.042225,2227.069581,216.691308,125.438747,342.130055
468399,3756.484248,2450.259460,216.780566,125.498627,342.279194
468599,3756.314112,3357.855628,216.862062,125.545024,342.407087
468799,3755.876394,2730.302470,216.940019,125.588425,342.528444
468999,3755.394390,2625.578774,217.020280,125.633919,342.654198
469199,3754.943725,2698.133357,217.117371,125.676256,342.793627
469399,3754.746129,3291.185983,217.185660,125.715024,342.900684
469599,3754.465001,3094.657999,217.259484,125.759171,343.018655
469799,3754.137834,2985.950190,217.351177,125.826069,343.177246
469999,3753.555607,2385.902666,217.435960,125.874373,343.310333
470199,3753.153609,2808.459088,217.537619,125.922862,343.460481
470399,3752.716193,2724.351171,217.620301,125.977558,343.597858
470599,3752.532755,3321.086809,217.724776,126.055661,343.780437
470799,3752.143251,2835.639780,217.821629,126.122607,343.944236
470999,3751.855868,3075.356161,217.973519,126.250242,344.223761
471199,3751.400685,2679.446206,218.285214,126.293933,344.579147
471399,3751.199426,3277.032621,218.352988,126.333443,344.686431
471599,3750.761771,2719.209829,218.427382,126.377081,344.804463
471799,3750.460159,3039.257627,218.500032,126.422652,344.922683
471999,3750.319358,3418.170535,218.605967,126.499266,345.105233
472199,3750.075076,3173.569098,218.711012,126.551971,345.262983
472399,3749.656496,2761.388684,218.786567,126.599278,345.385844
472599,3749.446520,3253.484825,218.912121,126.669265,345.581386
472799,3748.977024,2639.556943,219.000503,126.720681,345.721184
472999,3748.693762,3079.063045,219.073968,126.761479,345.835447
473199,3748.438340,3144.363980,219.194794,126.826643,346.021437
473399,3747.980233,2664.098983,219.265716,126.866975,346.132691
473599,3747.662635,2995.907924,219.352075,126.917339,346.269414
473799,3747.344572,2994.172099,219.436753,126.975531,346.412285
473999,3747.293287,3625.799281,219.539207,127.038839,346.578046
474199,3746.700195,2341.072402,219.643278,127.092100,346.735378
474399,3746.362334,2945.292818,219.779337,127.250868,347.030205
474599,3746.055586,3018.450459,219.897481,127.335797,347.233278
474799,3745.795487,3128.580544,220.002440,127.402378,347.404818
474999,3745.163109,2243.896545,220.084995,127.452028,347.537023
475199,3744.948174,3234.478127,220.238024,127.555839,347.793863
475399,3744.631052,2991.150575,220.332667,127.609060,347.941727
475599,3744.354992,3088.159415,220.426674,127.672481,348.099156
475799,3744.243571,3479.284481,220.508494,127.723606,348.232100
475999,3743.912212,2955.607984,220.605596,127.778542,348.384138
476199,3743.619658,3047.342293,220.703762,127.826394,348.530155
476399,3743.301424,2985.586834,220.798861,127.890115,348.688975
476599,3742.805579,2561.701190,220.873751,127.940577,348.814328
476799,3742.684266,3453.595471,220.952776,127.990108,348.942884
476999,3742.444746,3171.428814,221.028812,128.035739,349.064551
477199,3742.070084,2848.502887,221.145355,128.090727,349.236082
477399,3741.879279,3286.618859,221.217168,128.132182,349.349350
477599,3741.349146,2475.921854,221.289472,128.170644,349.460116
477799,3741.006478,2922.715418,221.374822,128.227725,349.602547
477999,3740.510108,2554.679891,221.453130,128.271720,349.724850
478199,3740.072299,2693.709271,221.549672,128.317534,349.867206
478399,3739.749933,2968.974618,221.625631,128.359884,349.985515
478599,3739.133663,2265.013879,221.698075,128.400526,350.098601
478799,3738.642800,2564.007778,221.763092,128.434405,350.197497
478999,3738.157543,2576.452910,221.857432,128.488702,350.346135
479199,3737.912519,3151.079469,221.975468,128.549050,350.524518
479399,3737.573432,2925.121341,222.079697,128.615942,350.695639
479599,3737.388952,3295.190191,222.186568,128.690210,350.876778
479799,3736.924554,2623.299034,222.272049,128.742503,351.014552
479999,3736.381461,2433.502084,222.366630,128.800737,351.167368
480199,3736.066029,2979.028718,222.483930,128.867233,351.351163
480399,3735.777173,3042.233004,222.566245,128.925229,351.491475
480599,3735.100765,2110.368342,222.638921,128.966570,351.605491
480799,3734.621311,2582.493521,222.716702,129.013774,351.730477
480999,3734.117220,2522.284092,222.793857,129.060162,351.854020
481199,3733.633674,2570.705389,222.902459,129.109272,352.011731
481399,3733.031141,2283.335126,222.975184,129.153855,352.129039
481599,3732.595930,2685.043237,223.051949,129.199087,352.251037
481799,3732.029979,2369.220032,223.138607,129.258583,352.397190
481999,3731.520477,2504.130285,223.218867,129.304953,352.523820
482199,3731.088597,2690.257769,223.354353,129.370051,352.724404
482399,3730.613619,2585.441714,223.440733,129.427429,352.868162
482599,3730.155434,2625.014333,223.523579,129.476954,353.000533
482799,3729.793903,2857.418060,223.602555,129.533202,353.135757
482999,3729.530892,3094.623790,223.695363,129.596642,353.292005
483199,3729.091691,2668.420290,223.813677,129.653966,353.467644
483399,3728.433107,2137.293627,223.923335,129.719883,353.643218
483599,3727.874268,2377.160781,224.017451,129.776909,353.794360
483799,3727.477343,2767.712713,224.092884,129.820939,353.913823
483999,3726.892769,2312.809395,224.179035,129.878735,354.057770
484199,3726.536759,2864.991333,224.319962,129.948900,354.268862
484399,3726.155905,2804.109332,224.415706,130.013638,354.429344
484599,3725.732220,2699.567620,224.535244,130.122323,354.657567
484799,3725.375136,2860.159086,224.628351,130.177906,354.806257
484999,3724.884652,2535.952729,224.727804,130.245742,354.973546
485199,3724.518994,2837.797931,224.868256,130.331491,355.199746
485399,3724.130744,2782.236608,224.975669,130.410639,355.386308
485599,3723.763807,2833.205764,225.089018,130.500086,355.589104
485799,3723.435663,2926.703426,225.173543,130.557093,355.730637
485999,3723.086099,2873.993803,225.255084,130.606269,355.861353
486199,3722.501996,2303.132379,225.417219,130.674442,356.091661
486399,3722.104273,2755.240465,225.504691,130.727709,356.232400
486599,3721.861772,3132.098541,225.594106,130.781312,356.375418
486799,3721.750743,3451.618250,225.670555,130.827861,356.498416
486999,3721.410525,2893.320140,225.751006,130.876992,356.627998
487199,3721.106303,2980.326088,226.006662,130.953694,356.960357
487399,3720.467705,2164.841391,226.118643,131.042183,357.160827
487599,3719.945643,2447.681289,226.193513,131.089827,357.283339
487799,3719.402056,2394.136767,226.281313,131.145975,357.427288
487999,3719.229592,3298.589600,226.359383,131.193813,357.553195
488199,3718.926881,2980.311818,226.455982,131.244640,357.700622
488399,3718.592003,2901.154477,226.536551,131.294144,357.830695
488599,3718.146592,2630.453236,226.627838,131.364532,357.992370
488799,3717.561344,2287.800943,226.704692,131.412538,358.117230
488999,3717.470297,3494.952271,226.789564,131.461589,358.251154
489199,3717.011530,2595.325267,226.902153,131.510175,358.412329
489399,3716.491736,2445.075874,226.982542,131.565818,358.548360
489599,3715.931672,2345.454993,227.081767,131.641213,358.722980
489799,3715.588033,2874.359054,227.192872,131.711742,358.904614
489999,3715.065832,2436.196927,227.272314,131.763563,359.035877
490199,3714.596172,2563.928409,227.382259,131.823576,359.205835
490399,3714.431659,3311.209556,227.488908,131.897226,359.386135
490599,3714.128108,2969.822638,227.591694,131.966437,359.558131
490799,3713.802388,2914.810720,227.699873,132.042051,359.741923
490999,3713.480455,2923.455719,227.798637,132.107618,359.906255
491199,3713.125148,2840.846557,227.936824,132.197016,360.133840
491399,3712.520050,2226.401225,228.025975,132.258778,360.284753
491599,3711.903265,2196.461043,228.108637,132.313609,360.422246
491799,3711.605775,2980.375671,228.208121,132.383704,360.591825
491999,3711.261341,2864.299164,228.306600,132.443987,360.750587
492199,3710.812868,2607.567935,228.398698,132.488018,360.886717
492399,3710.330267,2522.649922,228.502057,132.561686,361.063743
492599,3709.961232,2801.396836,228.638203,132.676811,361.315014
492799,3709.426946,2393.479853,228.768080,132.779605,361.547685
492999,3708.900988,2412.941380,228.898730,132.876169,361.774900
493199,3708.551447,2846.933247,229.029451,132.941927,361.971378
493399,3708.138412,2689.594122,229.133246,133.017439,362.150684
493599,3707.654504,2513.853788,229.238145,133.088106,362.326251
493799,3707.203027,2592.957506,229.742085,133.200682,362.942768
493999,3706.967867,3126.357106,229.934088,133.377822,363.311909
494199,3706.774023,3227.980019,230.086316,133.504173,363.590490
494399,3706.783538,3730.295335,230.337132,133.560661,363.897794
494599,3706.512793,3037.230396,230.460825,133.659517,364.120342
494799,3706.412413,3458.173540,230.625182,133.770784,364.395967
494999,3706.322573,3484.056997,230.756413,133.864769,364.621183
495199,3706.180766,3355.207805,230.864553,133.946478,364.811032
495399,3706.404117,4259.423006,231.002155,134.046472,365.048627
495599,3706.262041,3354.337830,231.158320,134.182685,365.341005
495799,3706.113166,3337.201479,231.369592,134.304351,365.673943
495999,3705.871517,3106.822953,231.462800,134.367750,365.830550
496199,3705.463444,2693.444469,231.573122,134.449873,366.022995
496399,3705.366863,3465.747530,231.728545,134.571142,366.299686
496599,3705.319688,3588.233317,231.866139,134.668488,366.534627
496799,3705.237355,3500.802591,232.010644,134.740562,366.751206
496999,3705.050627,3241.219995,232.128515,134.833043,366.961558
497199,3704.947814,3449.456244,232.310227,134.968660,367.278887
497399,3705.024475,3895.604335,232.407948,135.034867,367.442815
497599,3704.845268,3259.156311,232.503230,135.100914,367.604144
497799,3704.598219,3089.941125,232.635732,135.172713,367.808445
497999,3704.154027,2598.559523,232.741948,135.242557,367.984504
498199,3704.013847,3354.965890,232.845980,135.313663,368.159643
498399,3703.899303,3418.571718,232.935595,135.370059,368.305655
498599,3703.713765,3241.351654,233.047001,135.448344,368.495346
498799,3703.471155,3098.643985,233.175621,135.523885,368.699506
498999,3703.266991,3194.083896,233.301775,135.622019,368.923793
499199,3702.973060,2969.614494,233.499546,135.774961,369.274507
499399,3702.769993,3195.913534,233.599372,135.844904,369.444276
499599,3702.616902,3320.349381,233.685703,135.898952,369.584656
499799,3702.481207,3363.514364,233.827696,136.003782,369.831478
499999,3702.328712,3321.243740,233.978093,136.120687,370.098781
