# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [semRESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=1, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D],current_mse_[D],mean_mse_[semRESET],current_mse_[semRESET],mean_mse_[HTR],current_mse_[HTR],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D],testing_time_[D],total_running_time_[D],training_time_[semRESET],testing_time_[semRESET],total_running_time_[semRESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
114599,0.221524,0.274564,0.208813,0.316296,0.222699,0.335130,0.206204,0.188817,0.122368,0.126941,67.771264,30.079555,97.850818,3.383646,26.438289,29.821935,54.284082,26.140695,80.424777,2.658278,26.087768,28.746046,23.198850,4.979129,28.177979
114799,0.221466,0.188322,0.209041,0.339839,0.222900,0.337950,0.206113,0.153948,0.122355,0.114780,67.889947,30.132742,98.022689,3.385768,26.486020,29.871788,54.362241,26.184465,80.546706,2.660531,26.133691,28.794222,23.270529,4.988698,28.259226
114999,0.221498,0.239554,0.209266,0.338140,0.222934,0.242891,0.206082,0.188064,0.122356,0.123082,67.988970,30.186153,98.175122,3.388300,26.539428,29.927728,54.501364,26.234325,80.735690,2.662715,26.186070,28.848785,23.302511,4.999001,28.301512
115199,0.221521,0.234939,0.209381,0.275311,0.222842,0.169664,0.206103,0.218248,0.122342,0.114397,68.154671,30.231161,98.385833,3.406407,26.581383,29.987790,54.569015,26.276005,80.845020,2.677053,26.227177,28.904230,23.336125,5.008965,28.345090
115399,0.221529,0.226077,0.209348,0.190857,0.222755,0.172529,0.206119,0.215512,0.122325,0.112151,68.303862,30.293714,98.597576,3.408046,26.640964,30.049010,54.647103,26.338448,80.985551,2.678706,26.286082,28.964789,23.376957,5.019327,28.396284
115599,0.221427,0.162521,0.209247,0.150480,0.222619,0.144213,0.206094,0.191397,0.122273,0.092223,68.404159,30.352633,98.756791,3.409811,26.696657,30.106468,54.753774,26.393431,81.147205,2.680677,26.342240,29.022916,23.407390,5.029493,28.436884
115799,0.221375,0.191372,0.209184,0.173170,0.222565,0.191587,0.206151,0.239319,0.122266,0.118686,68.498734,30.403295,98.902029,3.411663,26.745083,30.156746,54.840982,26.444993,81.285975,2.682675,26.394245,29.076921,23.436948,5.039229,28.476177
115999,0.221413,0.243490,0.209166,0.198696,0.222615,0.251681,0.206200,0.234277,0.122262,0.119669,68.596365,30.471332,99.067696,3.413887,26.803700,30.217587,54.999249,26.505265,81.504514,2.685133,26.454464,29.139597,23.507695,5.049842,28.557537
116199,0.221450,0.243071,0.209182,0.218573,0.222708,0.276247,0.206249,0.234687,0.122242,0.110947,68.781882,30.533757,99.315638,3.430072,26.868012,30.298083,55.088609,26.558734,81.647343,2.696082,26.511778,29.207860,23.571866,5.059626,28.631492
116399,0.221576,0.294509,0.209197,0.217648,0.222721,0.230250,0.206226,0.192901,0.122206,0.100828,68.942386,30.581913,99.524299,3.431777,26.913903,30.345680,55.158043,26.603378,81.761421,2.697750,26.555568,29.253318,23.641593,5.069644,28.711237
116599,0.221608,0.240289,0.209284,0.259729,0.222722,0.223231,0.206275,0.234936,0.122221,0.131283,69.111978,30.635205,99.747183,3.433643,26.961448,30.395091,55.250473,26.650391,81.900864,2.699565,26.604745,29.304311,23.672700,5.078978,28.751678
116799,0.221748,0.303303,0.209412,0.284062,0.222897,0.325204,0.206364,0.258093,0.122267,0.148868,69.256883,30.676736,99.933619,3.435696,26.999347,30.435043,55.382295,26.688628,82.070923,2.701872,26.643122,29.344993,23.734134,5.088494,28.822628
116999,0.221925,0.325358,0.209424,0.216587,0.223048,0.311467,0.206351,0.198722,0.122283,0.131782,69.352172,30.728503,100.080675,3.438117,27.046552,30.484669,55.455883,26.734718,82.190601,2.704274,26.687362,29.391636,23.778191,5.098589,28.876780
117199,0.221896,0.204948,0.209452,0.225969,0.223181,0.300693,0.206302,0.177941,0.122256,0.106447,69.552803,30.777754,100.330557,3.453205,27.090081,30.543286,55.530120,26.778217,82.308337,2.712440,26.732132,29.444572,23.810653,5.108278,28.918931
117399,0.221861,0.201209,0.209435,0.199371,0.223297,0.291550,0.206271,0.187815,0.122259,0.123877,69.640063,31.047262,100.687325,3.454825,27.130114,30.584939,55.605515,26.818191,82.423705,2.714048,26.773540,29.487588,23.865728,5.117274,28.983002
117599,0.221881,0.234013,0.209467,0.228184,0.223363,0.261660,0.206244,0.190688,0.122240,0.111025,69.746259,31.110542,100.856801,3.456591,27.194733,30.651324,55.707646,26.875156,82.582802,2.715870,26.831227,29.547097,23.895420,5.127124,29.022544
117799,0.221891,0.227561,0.209488,0.221847,0.223372,0.228736,0.206228,0.197009,0.122207,0.103009,69.836552,31.161067,100.997619,3.458669,27.241378,30.700046,55.838665,26.924382,82.763047,2.718145,26.881770,29.599915,23.927527,5.137102,29.064629
117999,0.221938,0.249599,0.209494,0.213091,0.223465,0.278205,0.206205,0.192575,0.122172,0.101547,70.062753,31.224990,101.287743,3.460884,27.293942,30.754826,55.910701,26.974747,82.885448,2.720527,26.934689,29.655216,23.989582,5.146842,29.136424
118199,0.221925,0.214437,0.209475,0.198033,0.223528,0.260937,0.206258,0.237553,0.122183,0.128912,70.139766,31.263827,101.403592,3.481835,27.330708,30.812543,55.982871,27.012087,82.994958,2.733011,26.973095,29.706106,24.034855,5.156381,29.191235
118399,0.221929,0.224001,0.209625,0.298521,0.223660,0.301663,0.206406,0.293788,0.122178,0.119144,70.233342,31.309695,101.543037,3.483534,27.372899,30.856433,56.064455,27.055264,83.119719,2.734738,27.016380,29.751118,24.067596,5.166337,29.233933
118599,0.221935,0.225654,0.209741,0.278213,0.223755,0.279656,0.206524,0.276378,0.122207,0.139142,70.370989,31.354444,101.725433,3.485469,27.416244,30.901713,56.152165,27.098748,83.250914,2.736873,27.058858,29.795731,24.123351,5.176314,29.299665
118799,0.221973,0.244487,0.209790,0.239293,0.223760,0.226732,0.206590,0.245341,0.122184,0.108414,70.460239,31.399429,101.859668,3.487561,27.455579,30.943140,56.229315,27.135949,83.365264,2.738966,27.098413,29.837379,24.167812,5.185920,29.353731
118999,0.221938,0.201007,0.209837,0.237697,0.223653,0.160077,0.206652,0.243731,0.122166,0.111640,70.609286,31.443136,102.052422,3.489943,27.496061,30.986004,56.330708,27.175079,83.505787,2.741174,27.137991,29.879164,24.218555,5.195518,29.414073
119199,0.221941,0.223982,0.209996,0.304269,0.223607,0.196707,0.206691,0.230197,0.122128,0.099587,70.692187,31.483559,102.175746,3.505439,27.532455,31.037894,56.393814,27.209812,83.603626,2.749846,27.172829,29.922676,24.248861,5.204308,29.453169
119399,0.221910,0.203375,0.209969,0.193794,0.223566,0.198806,0.206689,0.204985,0.122144,0.131883,70.826129,31.529625,102.355754,3.507092,27.574238,31.081330,56.462062,27.251530,83.713592,2.751572,27.214036,29.965608,24.293310,5.214254,29.507564
119599,0.221934,0.236093,0.209971,0.211305,0.223570,0.226235,0.206718,0.224404,0.122126,0.111161,71.000179,31.578334,102.578513,3.508832,27.621231,31.130063,56.543161,27.299842,83.843003,2.753375,27.261926,30.015301,24.333028,5.223389,29.556417
119799,0.222080,0.309671,0.209969,0.208695,0.223663,0.278890,0.206726,0.211218,0.122091,0.101401,71.134694,31.628386,102.763080,3.510569,27.668780,31.179349,56.638110,27.347256,83.985366,2.755395,27.308299,30.063694,24.363119,5.232379,29.595499
119999,0.222096,0.231578,0.209992,0.223756,0.223815,0.315166,0.206761,0.227896,0.122087,0.119363,71.216301,31.672407,102.888709,3.512878,27.708466,31.221344,56.713915,27.386475,84.100390,2.757538,27.346547,30.104085,24.394695,5.241910,29.636605
120199,0.222009,0.169817,0.210003,0.216982,0.223938,0.297854,0.206892,0.285740,0.122076,0.115833,71.305327,31.722008,103.027335,3.535794,27.755431,31.291224,56.794991,27.437159,84.232150,2.770308,27.394171,30.164479,24.433904,5.251706,29.685610
120399,0.222081,0.265523,0.210146,0.296116,0.223878,0.187732,0.207048,0.300288,0.122077,0.122154,71.437524,31.766494,103.204018,3.537423,27.796214,31.333637,56.962242,27.478152,84.440395,2.771997,27.437342,30.209339,24.466117,5.261472,29.727589
120599,0.222131,0.252003,0.210262,0.279756,0.223836,0.198621,0.207186,0.290679,0.122115,0.145462,71.535485,31.814312,103.349797,3.539301,27.839216,31.378517,57.022589,27.523928,84.546517,2.774132,27.481661,30.255793,24.499260,5.271498,29.770758
120799,0.222136,0.224925,0.210328,0.250512,0.223699,0.141143,0.207259,0.251246,0.122065,0.091854,71.645396,31.886629,103.532025,3.541714,27.901981,31.443695,57.121201,27.591235,84.712436,2.776528,27.544996,30.321524,24.547637,5.282042,29.829679
120999,0.222192,0.256137,0.210447,0.281929,0.223655,0.196711,0.207382,0.281692,0.122072,0.126288,71.874980,31.938213,103.813193,3.543956,27.952909,31.496865,57.200496,27.641803,84.842298,2.778691,27.596438,30.375129,24.593375,5.291996,29.885371
121199,0.222179,0.214271,0.210520,0.254894,0.223643,0.216660,0.207437,0.240493,0.122048,0.107625,71.967033,31.992209,103.959242,3.567285,27.999822,31.567108,57.373166,27.688314,85.061479,2.787891,27.644155,30.432046,24.649768,5.302237,29.952006
121399,0.222200,0.234872,0.210560,0.234412,0.223778,0.305269,0.207507,0.249946,0.122033,0.112701,72.058911,32.048741,104.107652,3.568885,28.050523,31.619408,57.436094,27.737203,85.173297,2.789610,27.693725,30.483335,24.712477,5.312223,30.024700
121599,0.222190,0.216082,0.210570,0.216853,0.223801,0.237833,0.207558,0.238775,0.122007,0.105977,72.151775,32.102491,104.254266,3.570901,28.095456,31.666357,57.513984,27.783375,85.297360,2.791788,27.739396,30.531184,24.747881,5.322906,30.070787
121799,0.222155,0.201347,0.210539,0.191987,0.223871,0.266801,0.207580,0.221032,0.121970,0.099802,72.318595,32.158803,104.477397,3.572954,28.145328,31.718282,57.608914,27.831952,85.440866,2.793935,27.794551,30.588486,24.779987,5.332924,30.112912
121999,0.222207,0.253824,0.210567,0.227153,0.223977,0.288252,0.207636,0.241158,0.121975,0.124780,72.414770,32.219477,104.634247,3.575176,28.197989,31.773166,57.696439,27.885109,85.581548,2.796232,27.844395,30.640627,24.812320,5.342745,30.155064
122199,0.222192,0.212693,0.210519,0.181506,0.223914,0.185531,0.207646,0.213870,0.121955,0.109920,72.494092,32.263183,104.757275,3.588805,28.240506,31.829311,57.827070,27.927312,85.754382,2.809959,27.886886,30.696845,24.844953,5.352534,30.197487
122399,0.222164,0.204939,0.210452,0.169726,0.223844,0.181178,0.207637,0.202448,0.121975,0.133891,72.589216,32.313692,104.902907,3.590376,28.290034,31.880409,57.893622,27.979876,85.873497,2.811606,27.935677,30.747283,24.886576,5.362539,30.249114
122599,0.222028,0.139313,0.210337,0.139757,0.223736,0.157487,0.207601,0.185580,0.121925,0.091737,72.674822,32.364954,105.039775,3.592266,28.339214,31.931480,57.968142,28.031088,85.999230,2.813627,27.982429,30.796056,24.918874,5.372717,30.291591
122799,0.221884,0.133297,0.210217,0.136565,0.223586,0.131834,0.207620,0.219286,0.121893,0.102120,72.760254,32.412533,105.172787,3.594229,28.390708,31.984937,58.132228,28.078247,86.210474,2.815722,28.029217,30.844939,24.950937,5.382701,30.333638
122999,0.221809,0.176058,0.210178,0.186440,0.223501,0.170935,0.207717,0.267332,0.121927,0.142746,72.838943,32.460109,105.299052,3.596288,28.435497,32.031785,58.191378,28.120891,86.312269,2.817866,28.076182,30.894048,24.980894,5.391935,30.372829
123199,0.221704,0.156706,0.210080,0.149614,0.223405,0.164740,0.207657,0.170744,0.121912,0.112648,73.109656,32.519125,105.628780,3.618073,28.491533,32.109606,58.277858,28.179722,86.457580,2.827638,28.132770,30.960408,25.024831,5.401926,30.426757
123399,0.221628,0.174911,0.209965,0.139360,0.223273,0.141695,0.207547,0.139873,0.121884,0.104558,73.304983,32.577609,105.882592,3.619678,28.540371,32.160049,58.361120,28.229002,86.590122,2.829258,28.180901,31.010159,25.072828,5.411648,30.484477
123599,0.221553,0.175390,0.209868,0.150033,0.223156,0.150933,0.207451,0.147687,0.121865,0.110413,73.452091,32.632798,106.084889,3.621512,28.589202,32.210714,58.473289,28.280078,86.753367,2.831207,28.229881,31.061088,25.123969,5.421768,30.545737
123799,0.221468,0.168729,0.209777,0.153299,0.223045,0.154871,0.207361,0.152038,0.121850,0.112548,73.597944,32.687032,106.284976,3.623759,28.635679,32.259438,58.545413,28.328888,86.874301,2.833460,28.279440,31.112900,25.157987,5.432429,30.590416
123999,0.221415,0.188920,0.209678,0.148280,0.222994,0.191335,0.207260,0.144410,0.121865,0.131111,73.693485,32.734742,106.428227,3.626178,28.679383,32.305561,58.614524,28.377375,86.991899,2.835860,28.328217,31.164077,25.226014,5.442515,30.668529
124199,0.221368,0.191998,0.209620,0.174026,0.222929,0.182151,0.207210,0.176565,0.121865,0.121941,73.790416,32.787581,106.577997,3.641900,28.728791,32.370691,58.698654,28.432009,87.130664,2.845933,28.376859,31.222792,25.258484,5.453126,30.711610
124399,0.221355,0.213690,0.209626,0.213368,0.222944,0.232720,0.207226,0.216927,0.121888,0.136287,73.872625,32.835488,106.708112,3.643595,28.771570,32.415165,58.862047,28.474924,87.336971,2.847817,28.421409,31.269226,25.292995,5.463126,30.756122
124599,0.221376,0.233903,0.209587,0.184911,0.222960,0.232957,0.207187,0.182897,0.121892,0.124409,74.030929,32.873467,106.904396,3.645321,28.807935,32.453257,58.924153,28.509894,87.434047,2.849568,28.456325,31.305892,25.324328,5.472128,30.796457
124799,0.221418,0.248060,0.209536,0.177808,0.222996,0.245111,0.207143,0.179917,0.121889,0.119978,74.118057,33.107414,107.225471,3.647216,28.845267,32.492483,58.995484,28.547456,87.542940,2.851524,28.492791,31.344315,25.355967,5.481262,30.837229
124999,0.221505,0.275585,0.209602,0.251115,0.223087,0.280083,0.207203,0.244612,0.121908,0.133875,74.202990,33.155679,107.358669,3.649580,28.889486,32.539067,59.078777,28.589967,87.668744,2.853847,28.536539,31.390386,25.400453,5.491234,30.891686
125199,0.221509,0.224150,0.209568,0.188036,0.223086,0.222314,0.207206,0.208796,0.121891,0.111301,74.296819,33.200219,107.497039,3.667513,28.930342,32.597855,59.158988,28.630419,87.789407,2.867466,28.578170,31.445636,25.471091,5.500449,30.971540
125399,0.221566,0.257087,0.209623,0.243880,0.223058,0.205623,0.207275,0.250771,0.121857,0.099956,74.552192,33.251583,107.803774,3.669067,28.979257,32.648324,59.301666,28.678285,87.979951,2.869233,28.627387,31.496620,25.519703,5.510372,31.030076
125599,0.221502,0.181202,0.209681,0.246278,0.222997,0.184599,0.207338,0.246948,0.121877,0.134726,74.673416,33.326473,107.999889,3.671207,29.044212,32.715419,59.400704,28.735906,88.136609,2.871706,28.706784,31.578490,25.564316,5.522106,31.086423
125799,0.221439,0.182080,0.209665,0.199696,0.222933,0.182910,0.207335,0.205383,0.121852,0.105876,74.754968,33.365791,108.120758,3.673144,29.080890,32.754034,59.466865,28.773998,88.240864,2.873890,28.743861,31.617751,25.596692,5.531443,31.128135
125999,0.221421,0.210299,0.209710,0.238076,0.222928,0.219862,0.207367,0.227329,0.121865,0.130562,74.835028,33.414215,108.249242,3.675294,29.127302,32.802597,59.543883,28.819109,88.362993,2.876025,28.787599,31.663625,25.662378,5.541133,31.203510
126199,0.221457,0.243796,0.209758,0.239933,0.222969,0.248704,0.207461,0.266887,0.121845,0.108913,74.912392,33.460079,108.372470,3.700389,29.169489,32.869878,59.616562,28.859255,88.475816,2.893840,28.827617,31.721458,25.711152,5.550170,31.261322
126399,0.221378,0.171666,0.209913,0.307918,0.222914,0.188290,0.207640,0.320379,0.121874,0.140163,75.021926,33.503316,108.525242,3.702105,29.207419,32.909523,59.732333,28.897241,88.629574,2.895577,28.867395,31.762972,25.756898,5.559838,31.316735
126599,0.221312,0.179649,0.210008,0.270005,0.222857,0.186897,0.207728,0.263333,0.121847,0.105140,75.103715,33.542977,108.646692,3.703852,29.244591,32.948443,59.790243,28.933092,88.723335,2.897524,28.906565,31.804089,25.789278,5.568984,31.358262
126799,0.221219,0.162335,0.210054,0.238844,0.222778,0.172417,0.207765,0.231478,0.121822,0.105908,75.235296,33.582956,108.818253,3.705940,29.280364,32.986305,59.856558,28.971365,88.827923,2.899600,28.947577,31.847177,25.822188,5.578402,31.400590
126999,0.221266,0.251050,0.210111,0.246294,0.222819,0.249202,0.207835,0.252293,0.121822,0.121898,75.324677,33.627074,108.951751,3.708311,29.319868,33.028179,59.927971,29.009078,88.937049,2.901906,28.984084,31.885990,25.894790,5.587333,31.482123
127199,0.221267,0.221557,0.210208,0.272132,0.222763,0.186802,0.207797,0.183557,0.121796,0.105061,75.442368,33.670429,109.112796,3.720772,29.358587,33.079359,60.007703,29.050092,89.057795,2.918297,29.025332,31.943629,25.950251,5.597578,31.547829
127399,0.221263,0.219093,0.210224,0.220081,0.222712,0.190716,0.207772,0.191828,0.121782,0.112715,75.520918,33.708124,109.229042,3.722327,29.392709,33.115036,60.088630,29.084844,89.173474,2.919864,29.059513,31.979377,26.003759,5.606675,31.610434
127599,0.221234,0.202776,0.210221,0.208531,0.222663,0.191142,0.207734,0.183692,0.121778,0.119446,75.603382,33.746944,109.350326,3.724026,29.429852,33.153878,60.157654,29.120794,89.278448,2.921587,29.095100,32.016687,26.069772,5.615841,31.685613
127799,0.221314,0.272046,0.210242,0.223628,0.222562,0.157850,0.207723,0.200213,0.121764,0.112454,75.757077,33.785724,109.542801,3.726038,29.465380,33.191418,60.228212,29.156255,89.384467,2.923544,29.130573,32.054117,26.100470,5.624803,31.725273
127999,0.221362,0.252506,0.210239,0.208241,0.222457,0.155516,0.207699,0.192517,0.121722,0.095389,75.829338,33.826892,109.656230,3.728336,29.501791,33.230127,60.302815,29.192068,89.494883,2.925797,29.165461,32.091258,26.153735,5.633518,31.787253
128199,0.221310,0.187630,0.210281,0.237211,0.222355,0.157363,0.207736,0.231248,0.121720,0.119945,75.945566,33.869475,109.815041,3.813884,29.538879,33.352763,60.378302,29.228786,89.607087,2.940178,29.202508,32.142687,26.186955,5.642986,31.829940
128399,0.221288,0.207344,0.210296,0.219979,0.222326,0.203404,0.207864,0.289981,0.121733,0.130075,76.029978,33.912825,109.942803,3.824362,29.578751,33.403113,60.475245,29.267691,89.742936,2.941851,29.241424,32.183275,26.218832,5.652122,31.870954
128599,0.221226,0.181218,0.210254,0.182880,0.222265,0.183352,0.207959,0.269380,0.121730,0.120022,76.099188,33.951577,110.050765,3.826011,29.613121,33.439131,60.546216,29.303604,89.849819,2.943620,29.276422,32.220042,26.303588,5.660861,31.964449
128799,0.221272,0.250754,0.210282,0.228750,0.222276,0.229311,0.208055,0.269288,0.121748,0.133339,76.262495,33.992543,110.255038,3.827932,29.651111,33.479043,60.623419,29.338962,89.962382,2.945636,29.312257,32.257892,26.363488,5.670197,32.033685
128999,0.221361,0.279028,0.210281,0.209521,0.222255,0.208637,0.208159,0.275093,0.121738,0.115460,76.424731,34.033045,110.457776,3.830398,29.687540,33.517937,60.695846,29.376444,90.072290,2.947767,29.347879,32.295646,26.394378,5.679499,32.073876
129199,0.221400,0.246571,0.210308,0.227415,0.222263,0.227597,0.208150,0.202354,0.121718,0.108439,76.522317,34.070499,110.592816,3.832616,29.721273,33.553889,60.907741,29.410322,90.318062,2.963750,29.382685,32.346435,26.449539,5.688671,32.138210
129399,0.221387,0.213127,0.210450,0.302070,0.222202,0.182621,0.208094,0.171971,0.121717,0.121309,76.630011,34.111230,110.741241,3.850880,29.756077,33.606957,60.965243,29.445454,90.410697,2.965377,29.418236,32.383613,26.512969,5.697651,32.210620
129599,0.221328,0.182676,0.210498,0.241564,0.222187,0.212670,0.207959,0.120963,0.121682,0.099043,76.710245,34.151909,110.862154,3.852637,29.793084,33.645721,61.019252,29.479795,90.499047,2.967314,29.454195,32.421509,26.558842,5.707181,32.266023
129799,0.221264,0.180124,0.210512,0.219661,0.222102,0.166706,0.207876,0.154105,0.121654,0.103544,76.852549,34.195436,111.047985,3.854600,29.837419,33.692019,61.117890,29.527868,90.645758,2.969617,29.496264,32.465882,26.590121,5.716811,32.306932
129999,0.221191,0.173738,0.210561,0.242732,0.222008,0.160996,0.207811,0.165801,0.121627,0.104184,76.976813,34.235658,111.212471,3.856729,29.874857,33.731586,61.177673,29.564803,90.742476,2.971686,29.533723,32.505409,26.644686,5.726523,32.371209
130199,0.221166,0.204787,0.210661,0.275770,0.221892,0.146603,0.207784,0.189634,0.121630,0.123583,77.074766,34.285857,111.360623,3.859181,29.922141,33.781322,61.243378,29.611520,90.854898,2.984872,29.582380,32.567252,26.690871,5.736447,32.427318
130399,0.221176,0.227637,0.210632,0.191315,0.221815,0.171881,0.207808,0.223770,0.121637,0.125994,77.227867,34.344078,111.571945,3.873761,29.979440,33.853201,61.398959,29.665076,91.064035,2.986626,29.634745,32.621371,26.723414,5.747080,32.470495
130599,0.221216,0.247740,0.210606,0.193554,0.221857,0.248901,0.207791,0.196876,0.121638,0.122587,77.344251,34.406468,111.750719,3.875600,30.046469,33.922069,61.519195,29.741779,91.260974,2.988770,29.696177,32.684947,26.771187,5.757216,32.528402
130799,0.221244,0.239318,0.210528,0.160023,0.221882,0.238364,0.207726,0.165079,0.121639,0.122087,77.440920,34.462535,111.903456,3.877441,30.095654,33.973095,61.586206,29.790304,91.376510,2.990979,29.746677,32.737655,26.822338,5.767182,32.589520
130999,0.221294,0.254201,0.210479,0.178258,0.221932,0.254719,0.207709,0.196809,0.121631,0.116267,77.533011,34.530511,112.063523,3.879749,30.153080,34.032829,61.693275,29.846623,91.539898,2.993266,29.804846,32.798112,26.864717,5.777019,32.641736
131199,0.221351,0.258434,0.210412,0.166506,0.221944,0.229564,0.207737,0.225703,0.121620,0.114352,77.630061,34.583026,112.213088,3.881987,30.202871,34.084858,61.846449,29.899354,91.745804,3.010216,29.852929,32.863145,26.907116,5.786796,32.693912
